"Cron (Scheduled Tasks) - all the times are in minutes","Cron (Ütemezett feladatok) - mindig percben megadva"
"Daily","Napi"
"Failure History Lifetime","Sikertelen-napló élettartama"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","Ahhoz hogy helyes URL-ek készüljenek a cron futása közben, ellenőrizze hogy a Web > Biztonságos és Alap URL-ek maradéktalanul be legyenek állítva."
"Generate Schedules Every","Ütemezések létrehozása minden"
"History Cleanup Every","Minden napló kiürítése"
"Hourly","Óránként"
"Invalid callback: %s::%s does not exist","Érvénytelen visszahívás: %s::%s nem létezik"
"Invalid model/method definition, expecting ""model/class::method"".","Érvénytelen model/method definíció várhatóan ""model/class::method""."
"Missed if Not Run Within","Kihagyva ha nem belül fut"
"Monthly","Havi"
"No callbacks found","Nem található visszahívás"
"Schedule Ahead for","Előre ütemezés"
"Success History Lifetime","Sikeres-napló élettartama"
"Weekly","Heti"
