"Account Number","Konta numurs"
"Calculate Handling Fee","Kalkulēt pakalpojuma maksu"
"Configuration","Konfigurācija"
"Container","Konteiners"
"Debug","Atkļūdot"
"Displayed Error Message","Parādītais kļūdas ziņojums"
"Free Method","Bezmaksas metode"
"Gateway URL","Vārtejas URL"
"Handling Fee","Pakalpojuma maksa"
"Height","Augstums"
"Length","Garums"
"Mode","Režīms"
"No","Nē"
"None","Neviens"
"Order","Pasūtījums"
"Other","Cits"
"Package","Paka"
"Password","Parole"
"Required","Obligāts"
"Return","Atgriezt"
"Sender","Sūtītājs"
"Ship to Applicable Countries","Piegāde uz piejamajām valstīm"
"Ship to Specific Countries","Piegāde uz norādītajām valstīm"
"Show Method if Not Applicable","Rādīt metodi ja nav piemērojama"
"Size","Izmērs"
"Sort Order","Kārtošanas secība"
"Subtotal","Starpsumma"
"There is no available method for selected shipping address.","Norādītajai adresei nav pieejams neviens piegādes veids."
"Title","Nosaukums"
"Unable to retrieve tracking","Neizdevās iegūt sekošanas informāciju"
"Unknown error","Nezināma kļūda"
"User ID","Lietotāja ID"
"Variable","Mainīgais"
"Weight Unit","Svara vienība"
"Width","Platums"
"Yes","Jā"
