"A block identifier with the same properties already exists in the selected store.","Ein Blockbezeichner mit den selben Einstellungen existiert für den ausgewählten Store bereits."
"Action","Aktion"
"Add New Block","Neuen Block hinzufügen"
"Add New Page","Neue Seite hinzufügen"
"All Countries","Alle Länder"
"Anchor Custom Text","Individueller Anker Text"
"Anchor Custom Title","Individueller Link-Text"
"Block","Blockieren"
"Block Information","Block-Information"
"Block Title","Block-Titel"
"CMS Home Page","CMS Startseite"
"CMS No Cookies Page","Seite bei deaktivierten Cookies"
"CMS No Route Page","CMS keine Route-Seite (Fehler 404)"
"CMS Page","CMS-Seite"
"CMS Page Link","CMS-Seitenlink"
"CMS Page Link Block Template","CMS-Seitenlink - Blockvorlage"
"CMS Page Link Inline Template","CMS-Seitenlink - Inlinevorlage"
"CMS Static Block","Statischer Block"
"CMS Static Block Default Template","Statischer Block - Standardvorlage"
"Collapse All","Alle zuklappen"
"Content","Inhalt"
"Content Heading","Seiten-Überschrift"
"Content Management","Inhaltsverwaltung"
"Contents of a Static Block","Inhalte eines statischen Blocks"
"Custom Design","Eigenes Design"
"Custom Layout","Benutzerdefiniertes Layout"
"Custom Theme","Benutzerdefiniertes Thema"
"Delete Block","Blöck löschen"
"Delete File","Datei löschen"
"Delete Folder","Ordner löschen"
"Delete Page","Seite löschen"
"Description","Beschreibung"
"Disabled","Deaktiviert"
"Disabled Completely","Komplett deaktiviert"
"Disabled by Default","Standardmäßig deaktiviert"
"Edit Block","Block bearbeiten"
"Edit Page","Seite bearbeiten"
"Enable WYSIWYG Editor","WYSIWYG Editor aktivieren"
"Enabled","Aktiviert"
"Enabled by Default","Standardmäßig aktiviert"
"Expand All","Alle aufklappen"
"General Information","Allgemeine Information"
"Go to Home Page","Zur Startseite"
"Home","Startseite"
"ID","Id"
"Identifier","Bezeichner"
"If empty, the Page Title will be used","Falls leer, wird der Seitentitel verwendet"
"Insert File","Datei einfügen"
"Layout Update XML","Layout Aktualisierung XML"
"Link to a CMS Page","Link zu einer CMS-Seite"
"Manage Pages","Seiten"
"Media Gallery","Mediengalerie"
"Media Storage","Medienspeicher"
"Meta Description","Meta-Beschreibung"
"Meta Keywords","Meta-Schlüsselwörter"
"New Block","Neuer Block"
"New Folder Name:","Neuer Ordner-Name:"
"New Page","Neue Seite"
"No files found","Keine Dateien gefunden"
"Page Information","Seiteninformationen"
"Page Title","Seiten Titel"
"Pages","Seiten"
"Redirect to CMS-page if Cookies are Disabled","Zur CMS-Seite weiterleiten, wenn Cookies deaktiviert sind."
"Save Page","Seite speichern"
"Select Block...","Block wählen..."
"Select Page...","Wählen Sie die Seite..."
"Show Breadcrumbs for CMS Pages","Brotkrumen-Navigation für CMS-Seiten"
"Show Notice if JavaScript is Disabled","Hinweis zeigen, wenn JavaScript deaktiviert ist"
"Static Blocks","Statische Blöcke"
"Storage Root","Hauptverzeichnis des Speichers"
"Template","Vorlage"
"The page has been deleted.","Die Seite wurde gelöscht."
"This block no longer exists.","Dieser Block ist nicht mehr vorhanden."
"This page no longer exists.","Diese Seite existiert nicht mehr."
"Title","Titel"
"URL Key","URL-Bezeichner"
"WYSIWYG Options","WYSIWYG Optionen"
