"Abandoned Carts","Nicht bestellte Warenkörbe"
"Abandoned carts","Nicht bestellte Warenkörbe"
"Action","Aktion"
"Add to Cart","In den Warenkorb"
"Add to Compare","Zur Vergleichsliste hinzufügen"
"Add to Wishlist","Zur Wunschliste hinzufügen"
"Any","Jeder"
"Applied Coupon","Angewandter Gutschein"
"Are you sure?","Sind Sie sicher?"
"Bestsellers","Bestseller"
"Carts","Warenkörbe"
"Compared Products Grid Template","Verglichene-Artikel-Gittervorlage"
"Compared Products List Template","Verglichene-Artikel-Listenvorlage"
"Coupons","Gutscheine"
"Coupons Usage Report","Bericht über die Verwendung der Coupons"
"Created At","Erstellt am"
"Current Month Starts","Aktueller Monat startet am"
"Customer","Kunde"
"Customer Name","Kundenname"
"Customers","Kunden"
"Customers Report","Kundenbericht"
"Customers Reviews","Kunden-Bewertungen"
"Customers by Number of Orders","Kunden nach Anzahl der Bestellungen"
"Customers by Orders Total","Kunden nach Bestellbetrag"
"Customers by number of orders","Kunden nach Anzahl der Bestellungen"
"Dashboard","Übersicht"
"Day","Tag"
"Default Recently Compared Products Count","Standardanzahl kürzlich verglichener Produkte"
"Default Recently Viewed Products Count","Standardanzahl kürzlich angesehener Produkte"
"Description","Beschreibung"
"Email","E-Mail"
"Empty Rows","Leere Zeilen"
"Filter","Filtern"
"First Name","Vorname"
"From","Von"
"General","Allgemein"
"Guest","Gast"
"Hits","Treffer"
"ID","Id"
"IP Address","IP Adresse"
"Invoiced","In Rechnung gestellt"
"Items in Cart","Artikel im Warenkorb"
"Last Name","Nachname"
"Last Review","Geändert am"
"List of Products Recently Viewed by Visitor","Liste der Produkte, die vor kurzem vom Besucher angesehen wurden"
"Low Stock","Geringer Lagerbestand"
"Low stock","Geringer Lagerbestand"
"Month","Monat"
"Most Viewed","Am meisten angesehen"
"New Accounts","nicht definiert"
"No","Nein"
"Number of Items","Anzahl der Teile"
"Number of Products to display","Anzahl der Artikel, die angezeigt werden sollen"
"Order Status","Bestellstatus"
"Order Taxes Report Grouped by Tax Rate","Bestellung/Steuer-Bericht gruppiert nach Steuersatz"
"Orders","Bestellungen"
"Out of stock","Nicht lieferbar"
"Period","Zeitraum"
"Price","Preis"
"Product Name","Artikelname"
"Product Reviews","Produktrezensionen"
"Products","Artikel"
"Products Ordered","Produkte bestellt"
"Products Report","Produkt Bericht"
"Products Reviews","Produkt-Bewertungen"
"Products in carts","Produkte in Warenkörben"
"Purchases","Einkäufe"
"Recently Compared","Kürzlich verglichen"
"Recently Compared Products","Zuletzt verglichene Artikel"
"Recently Viewed","Kürzlich angesehen"
"Recently Viewed Products","Kürzlich angesehene Produkte"
"Recently Viewed/Compared Products","Zuletzt angesehene/verglichene Produkte"
"Refresh Lifetime Statistics","Gesamtstatistik aktualisieren"
"Refresh Statistics","Statistiken aktualisieren"
"Refresh Statistics for the Last Day","Statistik für den letzten Tag aktualisieren"
"Refunds","Rückerstattungen"
"Report","Bericht"
"Reports","Berichte"
"Results","Ergebnisse"
"Revenue","Umsatz"
"Review","Bewertungen"
"Reviews","Rezensionen"
"Sales","Verkäufe"
"Sales Report","Verkaufsbericht"
"Search Query","Weiterleitungs-URL"
"Search Terms","Suchbegriffe"
"Select day of the month.","Wählen Sie den Tag des Monats."
"Shipping","Versand"
"Shopping Cart","Warenkorb"
"Show Actual Values","Aktuelle Werte zeigen"
"Show Report","Bericht zeigen"
"Show for Current","Zeigen für derzeitige"
"Specified","festgelegt"
"Statistics","Statistiken"
"Subtotal","Zwischensumme"
"Tax","Steuer"
"Title","Titel"
"To","Bis"
"Total","Gesamtsumme"
"Total Invoiced vs. Paid Report","Gesamter Fakturierungsbericht vs. Bezahlter Bericht"
"Total Ordered Report","Gesamtbestellter Bericht"
"Total Refunded Report","Total Rückerstattung Bericht"
"Total Shipped Report","Gesamter Versandbericht"
"Updated At","Aktualisiert am"
"Viewed Products Grid Template","Angesehene-Artikel-Gittervorlage"
"Viewed Products List Template","Angesehene-Artikel-Listenvorlage"
"Year","Jahr"
"Year-To-Date Starts","Starts seit Jahresbeginn"
"Yes","Ja"
