"# of Uses","Antal användningar"
"Action","Åtgärd"
"Add","Lägg till"
"Add New Tag","Lägg till ny etikett"
"Add Tags","Lägg till etiketter"
"Add Your Tags:","Lägg till dina etiketter:"
"Add to Cart","Lägg till i kundvagn"
"Add to Wishlist","Lägg till i önskelista"
"All Tags","Alla etiketter"
"Approved","Godkänd"
"Are you sure you want to delete this tag?","Är du säker på att du vill ta bort denna etikett?"
"Are you sure you want to do this?","Är du säker på att du vill göra detta?"
"Are you sure?","Är du säker?"
"Back","Tillbaka"
"Back to Tags List","Tillbaka till etikettlistan"
"Block Information","Block information"
"Change status","Ändra status"
"Click on a tag to view your corresponding products.","Välj en etikett för att se dina motsvarande produkter"
"Country","Land"
"Customer Since","Kund sedan"
"Customers","Kunder"
"Customers Tagged '%s'","Kunder som har satt etiketten '%s'"
"Delete","Ta bort"
"Delete Tag","Ta bort etiketten"
"Disabled","Inaktiverad"
"Edit Tag '%s'","Ändra etiketten '%s'"
"Email","E-post"
"First Name","Förnamn"
"General Information","Allmän Information"
"Grid","Rutnät"
"Last Name","Efternamn"
"List","Listvy"
"My Recent Tags","Mina senaste etiketter"
"My Tags","Mina etiketter"
"Name","Namn"
"New Tag","Ny etikett"
"No matches found.","Inga träffar."
"Other people marked this product with these tags:","Andra har satt följande etiketter på denna produkt:"
"Pending","Väntar"
"Pending Tags","Etiketter att granska"
"Popular","Populära"
"Popular Tags","Populära etiketter"
"Price","Pris"
"Product Name","Produktnamn"
"Product SKU","Art. nr. för produkt"
"Product Tags","Produktetiketter"
"Products","Produkter"
"Products Tagged with '%s'","Produkter med etiketten '%s'"
"Products tagged with '%s'","Produkter med etiketten '%s'"
"Remove","Ta bort"
"SKU","Art.nr"
"Save Tag","Spara etiketten"
"Save and Continue Edit","Spara och Fortsätt Redigera"
"Store View","Butiksvy"
"Tag","Etikett"
"Tag Name","Etikettnamn"
"Tags","Taggar"
"Tags:","Etiketter:"
"Telephone","Telefon"
"Unable to find any products tagged with '%s' in the current store","Det gick inte att hitta några produkter i butiken som har etiketten '%s'"
"Unable to remove tag. Please, try again later.","Det gick inte att ta bort etiketten. Vänligen försök igen senare."
"Update","Uppdatera"
"Use spaces to separate tags. Use single quotes (') for phrases.","Använd mellanslag för att åtskilja etiketter. Använd apostrof (') för fraser."
"View All Tags","Visa alla etiketter"
"View Customers","Visa kunder"
"View Products","Visa produkter"
"You have not tagged any products yet.","Du har ännu inte satt etiketter på några produkter."
"ZIP/Post Code","Postnummer"
"[STORE VIEW]","[BUTIKSVY]"
