"ALL","ALLA"
"ANY","NÅGOT"
"Add","Lägg till"
"Apply","Tillämpa"
"Conditions Combination","Villkorskombination"
"FALSE","FALSKT"
"If %s of these conditions are %s:","Om %s av dessa villkor är %s:"
"Invalid discount amount.","Felaktigt rabattbelopp."
"Open Chooser","Öppna väljare"
"Perform following actions","Utför följande åtgärder"
"Please choose a condition to add...","Vänligen välj ett villkor att lägga till..."
"Please choose an action to add...","Vänligen välj en åtgärd att lägga till..."
"Remove","Ta bort"
"TRUE","Sann"
"by","av"
"contains","innehåller"
"does not contain","innehåller inte"
"does not contains","innehåller inte"
"equals or greater than","är lika med eller större än"
"equals or less than","är lika med eller mindre än"
"for","för"
"from","från"
"greater than","större än"
"is","är"
"is not","är inte"
"is not one of","är inte en av"
"is one of","är en av"
"less than","mindre än"
"to","till"
