" was not delivered nor scanned","δεν παραδόθηκε ούτε ανιχνεύθηκε"
"1 Day Freight","Μεταφορικά 1 Μέρας"
"2 Day","2 Ημέρες"
"2 Day AM","2 ημέρες π.μ."
"2 Day Freight","Μεταφορικά 2 ημερών"
"2nd Day Air","2η Μέρα Αέρας"
"2nd Day Air AM","2η Μέρα Αέρας ΠΜ"
"2nd Day Air AM Letter","Γράμμα 2η Μέρα Αέρας ΠΜ"
"2nd Day Air Letter","Γράμμα 2η Μέρα Αέρας"
"3 Day Freight","Μεταφορικά 3 ημερών"
"3 Day Select","3 Μέρες Επιλογή"
"Access ID","Αναγνωριστικό Πρόσβασης"
"Access License Number","Πρόσβαση στον Αριθμό της Άδειας"
"Account ID","ID λογαριασμού"
"Account Number","Αριθμός Λογαριασμού"
"Adult","Ενήλικας"
"Adult Signature Required","Απαιτείται υπογραφή ενηλίκου"
"Allowed Methods","Επιτρεπόμενες Μέθοδοι"
"Business Service Center","Κέντρο εξυπηρέτησης επιχειρήσεων"
"Calculate Handling Fee","Υπολογισμός Διεκπεραιωτικού Τέλους"
"Canada Standard","Canada standard"
"Cannot retrieve shipping rates","Δεν μπορούμε να ανακτήσουμε τις τιμές αποστολής"
"Centimeters","Εκατοστά"
"Commercial","Εμπορική"
"Configuration","Ρύθμιση παραμέτρων"
"Container","Κοντέινερ"
"Customer Packaging","Συσκευασία του πελάτη"
"Customer Supplied Package","Πακέτο Παρεχόμενο απ'τον Πελάτη"
"DHL service is not available at %s date","Η υπηρεσία DHL δεν είναι διαθέσιμη την ημερομηνία %s"
"Debug","Αποσφαλμάτωση"
"Delivered","Παραδοθέν"
"Delivery Confirmation","Επιβεβαίωση παράδοσης"
"Depth","Βάθος"
"Destination Type","Τύπος προορισμού"
"Development","Προγραμματισμός"
"Direct","Άμεση"
"Displayed Error Message","Προβεβλημένο Μήνυμα Σφάλματος"
"Divide Order Weight","Διαιρέστε το Βάρος της Παραγγελίας"
"Documents","Έγγραφα"
"Domestic economy select","Επιλέξτε Domestic economy"
"Domestic express","Εγχώρια express"
"Dropoff","Παράδοση"
"Easy shop","Εύκολο κατάστημα"
"Economy select","Επιλέξτε Economy"
"Empty response","Κενή απόκριση"
"Enable Negotiated Rates","Ενεργοποίηση Τιμών Βάσει Διαπραγμάτευσης"
"Enabled for Checkout","Ενεργοποιημένη για Ολοκλήρωση της Παραγγελίας"
"Error #%s : %s (%s)","Σφάλμα #%s : %s (%s)"
"Error #%s: %s","Σφάλμα #%s: %s"
"Europe First Priority","Προτεραιότητα της Ευρώπης πρώτα"
"Express Saturday","Express Σάββατο"
"Express envelope","Φάκελος Express"
"Express worldwide","Express παγκόσμιο"
"FedEx 10kg Box","FedEx κουτί 10kg"
"FedEx 25kg Box","FedEx κουτί 25kg"
"FedEx Box","FedEx πλαίσιο"
"FedEx Envelope","FedEx φάκελος"
"FedEx Tube","FedEx Σωλήνας"
"First Overnight","Προτεραιότητα σε Μία Νύχτα"
"First-Class Mail Large Envelope","Απλή ταχυδρομική αποστολή μεγάλων φακέλων"
"First-Class Mail Large Postcards","Απλή ταχυδρομική αποστολή μεγάλων καρτ-ποστάλ"
"First-Class Mail Letter","Απλή Ταχυδρομική Αποστολή Γραμμάτων"
"First-Class Mail Postcards","Απλή ταχυδρομική αποστολή καρτ-ποστάλ"
"Flat","Επίπεδο"
"Free Method","Δωρεάν Μέθοδος"
"Freight","Φορτίο"
"Freight worldwide","Παγκόσμιο φορτίο"
"Gateway URL","Διεύθυνση URL Πύλης"
"Gateway XML URL","Διεύθυνση URL Πύλης XML"
"Gift","Δώρο"
"Girth","Περίμετρο"
"Ground","Έδαφος"
"Handling Applied","Τέλος Διεκπαιραίωσης Εφαρμόστηκε"
"Handling Fee","Διεκπεραιωτικό Τέλος"
"Height","Ύψος"
"Home Delivery","Αποστολή στο σπίτι"
"Hub ID","ID διανομέα"
"Inches","Ίντσες"
"Indirect","Έμμεση"
"International Economy","Διεθνής οικονομία"
"International Express","Διεθνές Express"
"International First","Διεθνή πρώτα"
"International Ground","Διεθνές έδαφος"
"International Priority","Διεθνής προτεραιότητα"
"Intl Economy Freight","Διεθνής Οικονομική Μεταφορά Εμπορευμάτων"
"Intl Priority Freight","Διεθνής Μεταφορά Εμπορευμάτων Προτεραιότητας"
"Jumbo box","Κουτί Jumbo"
"Key","Κλειδί"
"Kilograms","Χιλιόγραμμα"
"Large","Μεγάλο"
"Large Express Box","Μεγάλο Express Box"
"Length","Μήκος"
"Letter","Γράμμα"
"Live","Ζωντανή"
"Machinable","Μηχανοποιήσιμη"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Μέγιστο βάρος συσκευασίας (παρακαλούμε συμβουλευτείτε το φορέα αποστολής σας για το μέγιστο Υποστηριζόμενο βάρος ναυτιλίας)"
"Medium Express Box","Μεσαίο Express Box"
"Merchandise","Εμπόρευμα"
"Meter Number","Αριθμός μετρητή"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Ελάχιστο Bάρος Συσκευασίας (Παρακαλούμε να συμβουλευτείτε τον φορέα αποστολής σας για το ελάχιστο υποστηριζόμενο βάρος αποστολής)"
"Mode","Λειτουργία"
"National Freight","Εθνικές εμπορευματικές"
"Next Afternoon","Το επόμενο απόγευμα"
"Next Day Air","Επόμενη Ημέρα Αέρα"
"Next Day Air Early AM","Επόμενη Ημέρα Αέρα Νωρίς ΠΜ"
"Next Day Air Early AM Letter","Επόμενη Ημέρα Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Επόμενη Μέρα Αέρας Intra (Puerto Rico)"
