"A user with the same user name or email already exists.","Вече съществува потребител със същото потребителско име или електронна поща."
"Default Response Charset","По подразбиране отговор знаци"
"Email","Имейл"
"General Settings","Основни настройки"
"Please enter a valid email.","Моля, въведете валиден имейл."
"Unable to login.","Неуспешен вход."
"User Name","Потребителско име"
"Web Services","Уеб услуги"
