"API Login ID","ID на регистрация на API"
"Accepted Currency","Приемани валути"
"Authorize Only","Само Authorize"
"Authorize and Capture","Оторизирай и запиши"
"Cancel","Отказ"
"Credit Card Types","Типове кредитни карти"
"Credit Card Verification","Проверка на кредитна карта"
"Debug","Дебъг"
"Email Customer","Имейл на клиент"
"Enabled","Активиран"
"Invalid amount for authorization.","Невалидна сума за оторизация."
"Invalid amount for capture.","Невалидна стойност за записване."
"Invalid amount for refund.","Невалидна сума за възстановяване."
"Maximum Order Total","Максимална стойност на поръчка"
"Merchant's Email","Имейл на търговец"
"Minimum Order Total","Минимална стойност на поръчка"
"New Order Status","Статус нова поръчка"
"Payment Action","Платежно действие"
"Payment authorization error.","Грешка при оторизация за плащане."
"Payment capturing error.","Грешка в заснемането на плащането."
"Payment from Applicable Countries","Плащане от приложимите страни"
"Payment from Specific Countries","Плащане от определени страни"
"Payment refunding error.","Грешка в плщането за възстановяване."
"Payment voiding error.","Грешка при анулиране на плащането."
"Sort Order","Ред на сортиране"
"Test Mode","Тестов режим"
"Title","Заглавиe"
"Transaction Key","Транзакция ключ"
"authorize","оторизирай"
"authorize and capture","оторизирай и запиши"
"capture","заснемане"
"failed","неуспешен"
"refund","възстановяване"
"successful","успешно"
"void","анулирай"
