"A block identifier with the same properties already exists in the selected store.","Identyfikator bloku o tych samych właściwościach już istnieje w wybranym sklepie."
"Action","Operacja"
"Add New Block","Dodaj blok"
"Add New Page","Dodaj stronę"
"All Countries","Wszystkie kraje"
"Anchor Custom Text","Własny tekst kotwicy"
"Anchor Custom Title","Własny tytuł kotwicy"
"Block","Blok"
"Block Information","Informacje o bloku"
"Block Title","Tytuł bloku"
"CMS Home Page","Strona główna CMS"
"CMS No Cookies Page","Strona CMS Brak cookie"
"CMS No Route Page","Strona CMS Brak przekierowania"
"CMS Page","Strona CMS"
"CMS Page Link","Link strony CMS"
"CMS Page Link Block Template","Szablon blokowy linku strony CMS"
"CMS Page Link Inline Template","Szablon liniowy linku strony CMS"
"CMS Static Block","Blok statyczny CMS"
"CMS Static Block Default Template","Domyślny szablon blokowy statycznego bloku CMS"
"Collapse All","Zwiń wszystko"
"Content","Zawartość"
"Content Heading","Nagłowek treści"
"Content Management","Zarządzanie treścią"
"Contents of a Static Block","Zawartość bloku statycznego"
"Custom Design","Indywidualny wygląd"
"Custom Layout","Indywidualny układ"
"Custom Theme","Indywidualny motyw graficzny"
"Customer Tax Class Information","Informacje o klasie podatku klienta"
"Date Created","Data utworzenia"
"Delete Block","Usuń blok"
"Delete File","Usuń plik"
"Delete Folder","Usuń folder"
"Delete Page","Usuń stronę"
"Description","Opis"
"Design","Wygląd"
"Disabled","Wyłączone"
"Disabled Completely","Wyłączone kompletnie"
"Disabled by Default","Wyłączone domyślnie"
"Edit Block","Edytuj blok"
"Edit Block '%s'","Edycja bloku '%s'"
"Edit Page","Edytuj stronę"
"Edit Page '%s'","Edycja strony '%s'"
"Enable WYSIWYG Editor","Włącz edytor"
"Enabled","Włączone"
"Enabled by Default","Włączone domyślnie"
"Expand All","Rozwiń wszystko"
"General Information","Ogólne"
"Go to Home Page","Przejdź na stronę główną"
"Home","Strona główna"
"ID","Identyfikator"
"Identifier","Identyfikator"
"If empty, the Page Title will be used","Tytuł strony zostanie użyty, jeśli puste"
"Insert File","Wstaw plik"
"Keywords","Słowa kluczowe"
"Last Modified","Data modyfikacji"
"Layout","Układ"
"Layout Update XML","XML aktualizacji układu"
"Link to a CMS Page","Link do strony CMS"
"Manage Pages","Zarządzanie stronami"
"Media Gallery","Galeria multimediów"
"Media Storage","Składowanie mediów"
"Meta Data","Dane META"
"Meta Description","Opis strony META"
"Meta Keywords","Słowa kluczowe"
"New Block","Nowy blok"
"New Folder Name:","Nazwa nowego folderu:"
"New Page","Nowa strona"
"No files found","Nie znaleziono plików"
"Page Information","Informacje o stronie"
"Page Status","Status strony"
"Page Title","Tytuł strony"
"Pages","Strony"
"Product Tax Class Information","Informacje o klasie podatku dla produktów"
"Redirect to CMS-page if Cookies are Disabled","Przekieruj do strony CMS jeśli cookies są wyłączone"
"Save Block","Zapisz blok"
"Save Page","Zapisz stronę"
"Select Block...","Wybierz blok..."
"Select Page...","Wybierz stronę..."
"Show Breadcrumbs for CMS Pages","Pokaż ścieżki powrotu (okruszki) dla stron CMS"
"Show Notice if JavaScript is Disabled","Pokaż komunikat jeśli JavaScript jest wyłączony"
"Static Blocks","Bloki statyczne"
"Status","Stan"
"Storage Root","Baza składowania"
"Store View","Widok sklepu"
"Template","Szablon"
"The page has been deleted.","Strona została usunięta."
"This block no longer exists.","Ten blok już nie istnieje"
"This page no longer exists.","Ta strona już nie istnieje"
"Title","Tytuł"
"URL Key","Klucz URL"
"WYSIWYG Options","Opcje WYSIWYG"
"px.","px"
