"* Required Fields","* Bidang yang harus Diisi"
"Add All to Cart","Tambahkan Semua ke Keranjang"
"Add to Cart","Tambahkan ke Keranjang"
"Add to Compare","Tambahkan untuk Membandingkan"
"Add to Wishlist","Tambahkan ke Daftar Keinginan"
"Back","Kembali"
"Click for price","Tekan untuk harga"
"Comment","Komentar"
"Comment:","Komentar:"
"Date Added","Tanggal Ditambahkan"
"Edit","Ubah"
"Email Sender","Pengirim Email"
"Email Template","Template Email"
"Enabled","Diaktifkan"
"General Options","Pilihan Umum"
"In stock","Dalam Persediaan"
"Last Added Items","Barang yang Terakhir Ditambahkan"
"Message","Pesan"
"Options Details","Rincian Pilihan"
"Out of stock","Persediaan Habis"
"Price","Harga"
"Product","Produk"
"Product Details and Comment","Detail Produk dan Komentar"
"Qty","Jumlah"
"Remove Item","Hapus Barang"
"Remove This Item","Hapus Barang Ini"
"Remove item","Hapus barang"
"Share Options","Bagikan Pilihan"
"Sharing Information","Membagikan Informasi"
"User Description","Deskripsi Pengguna"
"View Details","Lihat Detil"
"View Product","Lihat Produk"
"What's this?","Apakah ini?"
"Wishlist","Daftar Keinginan"
