"* Required Fields","* Bidang yang harus Diisi"
"-- Select --","-- Pilih --"
"Add New Option","Tambahkan Pilihan Baru"
"As Low as","Serendah"
"As low as","Serendah"
"Bundle Items","Item Bundel"
"Choose a selection...","Pilih pilihan..."
"Click for price","Tekan untuk harga"
"Close","Tutup"
"Default","Standar"
"Default Qty","Qty Default"
"Default Title","Judul Default"
"Drop-down","Penurunan"
"Dynamic","Dinamis"
"Excl. Tax","Tidak Termasuk Pajak"
"Fixed","Tetap"
"From","Dari"
"From:","Dari:"
"Gift Message","Pesan hadiah"
"Incl. Tax","Termasuk Pajak"
"Input Type","Masukkan Jenis"
"Is Required","Dibutuhkan"
"Message:","Pesan:"
"Multiple Select","Pilihan Ganda"
"No options of this product are available.","Tidak ada pilihan produk ini yang tersedia."
"None","Kosong"
"Percent","Persen"
"Percent Discount","Diskon Persen"
"Please Select Products to Add","Silakan pilih produk untuk menambahkan"
"Please enter a number greater 0 in this field.","Silakan masukkan sebuah nomor yang lebih besar dari 0 dalam daerah ini."
"Please specify product option(s).","Silakan tentukan pilihan produk."
"Position","Posisi"
"Price Range","Kisaran harga"
"Price Type","Tipe Harga"
"Separately","Terpisah"
"Ship Bundle Items","Kirim Item Bundel"
"Shipment","Pengiriman"
"Store View Title","Judul Tampilan Toko"
"To","Ke"
"To:","Untuk:"
"Together","Bersama"
"Use Default Value","Gunakan Nilai Default"
"save","menyimpan"
