" for more information or "," untuk informasi lebih lanjut atau "
"# of Items (and above)","# dari beberapa item (dan lebih)"
"# of Items vs. Destination","# dari beberapa item vs. Tempat tujuan"
"Allow Shipping to Multiple Addresses","Izinkan Pengiriman ke Beberapa Alamat"
"Calculate Handling Fee","Menghitung biaya penanganan"
"Carrier:","Pembawa:"
"City","Kota"
"Close Window","Tutup Jendela"
"Condition","Kondisi"
"Country","Negara"
"Custom Value","Nilai kustom"
"Date","Tanggal"
"Description","Deskripsi"
"Displayed Error Message","Tampilkan pesan kesalahan"
"Enabled","Diaktifkan"
"Error:","Kesalahan:"
"Export","Expor"
"Fixed","Tetap"
"Flat Rate","Tarif rata rata"
"Free Shipping","Gratis Pengiriman"
"Handling Fee","Biaya penanganan"
"Import","Impor"
"Include Virtual Products in Price Calculation","Termasuk produk virtual dalam Perhitungan Harga"
"Local Time","Waktu Lokal"
"Location","Lokasi"
"Method Name","Nama metode"
"Minimum Order Amount","Jumlah Pesanan Minimum"
"None","Kosong"
"Options","Pilihan"
"Order Subtotal (and above)","Subtotal Pesanan (dan lebih)"
"Origin","Asal"
"Per Order","Per Pesanan"
"Per Package","Per Paket"
"Percent","Persen"
"Price","Harga"
"Price vs. Destination","Harga vs. Tempat tujuan"
"Region/State","Wilayah/Negara bagian"
"Ship to Applicable Countries","Kirim ke Negara yang Berlaku"
"Ship to Specific Countries","Kirim ke Negara Tertentu"
"Shipment #","Pengiriman #"
"Shipping Methods","Metode Pengiriman"
"Shipping Settings","Setelan Pengiriman"
"Show Method if Not Applicable","Tampilkan metode jika tidak diberlakukan"
"Sort Order","Urutan"
"Store Pickup","Gerobak Toko"
"Street Address","Alamat Jalan"
"Street Address Line 2","Alamat Jalan Baris 2"
"Table Rates","Tarif Tabel"
"The shipping module is not available.","Modul pengiriman tidak tersedia."
"Title","Judul"
"Track:","Jalur:"
"Tracking Information","Informasi Pelacakan"
"Tracking Number:","Nomor Pelacakan:"
"Tracking information is currently not available. Please ","Informasi pelacakan saat ini tidak tersedia. Silahkan "
"Type","Jenis"
"Weight (and above)","Berat (dan dan lebih)"
"Weight vs. Destination","Berkat vs. Tempat tujuan"
"ZIP/Postal Code","ZIP/Kode Pos"
"contact us","hubungi kami"
