"All Reviews","Semua Ulasan"
"Approved","Disetujui"
"Are you sure you want to do this?","Apakah anda yakin ingin melakukan ini?"
"Are you sure?","Apakah Anda Yakin?"
"Back","Kembali"
"Created On","Dibuat di"
"Customer","Pelanggan"
"Customers Reviews","Ulasan pelanggan"
"Delete","Hapus"
"Delete Review","Hapus Ulasan"
"Guest","Tamu"
"ID","Nomor"
"Manage Ratings","Kelola Peringkat"
"Name","Nama"
"New Review","Ulasan Baru"
"Nickname","Nama panggilan"
"Pending","Ditunda"
"Pending Reviews","Ulasan Tertunda"
"Price","Harga"
"Product","Produk"
"Product Name","Nama Produk"
"Product Rating","Nilai Produk"
"Product Reviews","Ulasan Produk"
"Products Reviews","Ulasan Produk"
"Qty","Jumlah"
"Review","Ulasan"
"Review Details","Rincian Ulasan"
"Reviews","Ulasan"
"Save Review","Simpan Ulasan"
"Status","Keadaan"
"Title","Judul"
"Type","Jenis"
"Update Status","Perbarui Status"
"View Details","Lihat Detil"
"Websites","Situs Web"
