"* Required Fields","* Bidang yang harus Diisi"
"Authorize","Otorisasi"
"Callback URL","Panggil kembali URL"
"Cleanup Probability","Pembersihan Probabilitas"
"Cleanup Settings","Pengaturan Pembersihan"
"Close","Tutup"
"Created At","Dibuat di"
"Customer","Pelanggan"
"Delete","Hapus"
"Disable","Dinonaktifkan"
"Disabled","Matikan"
"Edit","Ubah"
"Email Address","Alamat Email"
"Enable","Aktifkan"
"Enabled","Diaktifkan"
"Expiration Period","Masa Kadaluarsa"
"ID","Nomor"
"Invalid Callback URL","Panggilan kembali URL tidak benar"
"Invalid Rejected Callback URL","Penolakan pemanggilan kembali URL tidak benar"
"Key","Kunci"
"Login","Masuk"
"Name","Nama"
"Password","Sandi"
"Permissions","Izin"
"Role Name","Nama Peran"
"Save","Simpan"
"Save and Continue Edit","Simpan dan Lanjutkan Edit"
"Status","Keadaan"
"System","Sistem"
"User ID","ID Pengguna"
"User Name","Nama Pengguna"
