"* Required Fields","* Bidang yang harus Diisi"
"-- Please Select --","-- Tolong Pilih --"
"A group with the same name already exists.","Sebuah kelompok dengan nama yang sama sudah ada."
"A product type is not defined for the indexer.","Jenis produk tidak ditentukan untuk pengindeks."
"ALL GROUPS","Semua grup"
"Action","Tindakan"
"Actual Price","Harga sebenarnya"
"Add","Tambahkan"
"Add Attribute","Tambahkan Atribuut"
"Add Design Change","Tambahkan Desain Perubahan"
"Add Group","Tambahkan Grup"
"Add New","Tambahkan Baru"
"Add New Attribute","Tambahkan Perlengkapan Baru"
"Add New Attribute Set","Tambahkan Tetapan Atribut Baru"
"Add New Group","Tambahkan Grup Baru"
"Add New Images","Tambahkan Gambar Baru"
"Add New Option","Tambahkan Pilihan Baru"
"Add New Row","Tambahkan Baris Baru"
"Add New Search Term","Tambhakan Istilah Pencarian Baru"
"Add Product","Tambahkan Produk"
"Add Product To Websites","Tambahkan Produk ke Situs Web"
"Add Root Category","Tambahkan Kategori Root"
"Add Subcategory","Tambahkan Sub kategori"
"Add to Cart","Tambahkan ke Keranjang"
"Add to Compare","Tambahkan untuk Membandingkan"
"Add to Wishlist","Tambahkan ke Daftar Keinginan"
"All","Semua"
"All Websites","Semua Situs"
"All products","Semua produk"
"All products - recently added products, New products - products marked as new","Semua produk - produk baru ditambahkan, Produk baru - produk yang ditandai sebagai baru"
"Allow All Products per Page","Izinkan Semua Produk per Halaman"
"Amount","Jumlah"
"Anchor Custom Title","Judul Jabatan Jangkar"
"Apply To","Terapkan Untuk"
"Approved","Disetujui"
"Are you sure you want to delete this category?","Anda Yakin ingin menghapus kategori ini?"
"Are you sure?","Apakah Anda Yakin?"
"Associated Products","Produk Terkait"
"Attribute Information","Atribut informasi"
"Attribute Model","Model Atribut"
"Attribute Set","Aturan Atribut"
"Attribute Sets","Menetapkan Atribut"
"Attributes","Atribut"
"Availability:","Tersedianya:"
"Back","Kembali"
"Backorders","Kembali perintah"
"Based On","Berdasarkan"
"Before Order Confirmation","Sebelum Memesan Konfirmasi"
"Block after Info Column","Blokir setelah Kolom Info"
"Bottom/Left","Kiri/bawah"
"Bottom/Right","Kanan/bawah"
"Bundle Items","Item Bundel"
"Cache Lifetime (Seconds)","Cache Lifetime (Detik)"
"Cancel","Batal"
"Cart Item Attribute","Atribut Item Keranjang"
"Catalog","Katalog"
"Catalog Category Link","Katalog Kategori Link"
"Catalog New Products List","Katalog Daftar Produk Baru"
"Catalog Price Scope","Katalog Harga Lingkup"
"Catalog Product Link","Katalog Produk"
"Catalog Section","Bagian katalog"
"Catalog, Search","Cari katalog"
"Categories","Kategori"
"Category","Kategori"
"Category Flat Data","Data datar Kategori"
"Category Link Block Template","Kategori Tautan Blok Template"
"Category Link Inline Template","Kategori Tautan Template Inline"
"Category Products","Kategori Produk"
"Category Top Navigation","Kategori Navigasi Atas"
"Category URL Suffix","Kategori Akhir URL"
"Center","Pusat"
"Change","Perubahan"
"Change status","Ganti Status"
"Check items to add to the cart or","Centang item untuk ditambahkan ke keranjang atau"
"Choose an Option...","Pilih Opsi..."
"Clear All","Bersihkan Semua"
"Clear Price","Harga yang jelas"
"Click for price","Tekan untuk harga"
"Close Window","Tutup Jendela"
"Collapse All","Tutup Semua"
"Comma-separated.","Dipisahkan koma."
"Comparable","Sebanding"
"Compare","Bandingkan"
"Compare Products","Bandingkan produk"
"Conditions Combination","Ketentuan Kombinasi"
"Configure Product","Konfiurasi produk"
"Continue","Selanjutnya"
"Create","Membuat"
"Create Permanent Redirect for URLs if URL Key Changed","Buat Pengalihan Permanen untuk URL jika Kunci URL Berubah"
"Create Permanent Redirect for old URL","Buat Pengalihan Permanen untuk URL lama"
"Custom Design","Kustom Desain"
"Custom Options","Pilihan kustom"
"Customer Group","Kelompok pelanggan"
"Customers Reviews","Ulasan pelanggan"
"Data Type for Saving in Database","Tipe Data untuk Menyimpan di Database"
"Date & Time Custom Options","Opsi Khusus Tanggal & Waktu"
"Date Fields Order","Bidang Tanggal Pesanan"
"Datetime","Tanggal Waktu"
"Decimal","Desimal"
"Default Price","Harga Default"
"Default Price Navigation Step","Default Langkah Navigsi Harga"
"Default Qty","Qty Default"
"Default Values","Nilai Kegagalan"
"Delete","Hapus"
"Delete Attribute","Hapus Perlengkapan"
"Delete Option","Hapus Pilihan"
"Delete Row","Hapus Baris"
