"(Copy data from: %s)","(انسخ البيانات من : %s)"
"A name is required","يجب ادخال اسم"
"Add to Compare","اضف للمقارنة"
"Add to Wishlist","اضف الى قائمة الامنيات"
"Additional Information","معلومات اضافية"
"All Product Types","كل انواع المنتجات"
"Apply To","طبق على"
"Approved","معتمد"
"Based On","اعتمادا على"
"Browse By","تصفح ب"
"Close Window","أغلق النافذه"
"Comparable","قابل للمقارنه"
"Continue","استمر"
"Decimal","عشري"
"Empty","فارغ"
"In Stock","متوفربالمخزون"
"In stock","متوفربالمخزون"
"Integer","رقم صحيح"
"Out of Stock","غير متوفربالمخزون"
"Out of stock","غير متوفربالمخزون"
"Special Price:","سعر خاص:"
"View Details","عرض التفاصيل"
"and","و"
