"<strong>Attention</strong>: Captcha is case sensitive.","<strong>OBS</strong>: Captcha är skiftlägeskänsligt."
"After number of attempts to login","Efter antalet försök att logga in"
"Always","Alltid"
"CAPTCHA Timeout (minutes)","CAPTCHA Timeout (minuter)"
"Case Sensitive","Skiftlägeskänslig"
"Displaying Mode","Visningsläge"
"Enable CAPTCHA in Admin","Aktivera CAPTCHA i Admin"
"Font","Typsnitt"
"Forms","Formulär"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Om 0 anges blir CAPTCHA på inloggningsformuläret alltid tillgängliga."
"Incorrect CAPTCHA.","Felaktiga CAPTCHA."
"Number of Symbols","Antal symboler"
"Number of Unsuccessful Attempts to Login","Antal misslyckade försök att logga in"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Vänligen ange som mest 8 symboler. Urval tillåts (t.ex. 3-5)"
"Reload captcha","Uppdatera captcha"
"Symbols Used in CAPTCHA","Symboler som används i CAPTCHA"
