"Abandoned Carts","අතහැර දැමූ කරත්ත"
"Abandoned carts","අතහැර දැමූ කරත්ත"
"Action","කටයුතු"
"Add to Cart","ගැලට එක් කරන්න"
"Add to Compare","සංසන්දනය කිරීමට එකතු කරන්න"
"Add to Wishlist","පැතුම් ලැයිස්තුවට එක් කරන්න"
"Any","කිසියම්"
"Applied Coupon","යෙදූ කූපනය"
"Are you sure?","ඔබට විශ්වාසද?"
"Bestsellers","වැඩියෙන්ම අලෙවි වන ඒවා"
"Carts","කරත්ත"
"Compared Products Grid Template","සසඳන ලද නිෂ්පාදන ජාල සැකිල්ල"
"Compared Products List Template","සසඳන ලද නිෂ්පාදන ලැයිස්තු සැකිල්ල"
"Coupons","කූපන් පත්"
"Coupons Usage Report","කූපන් භාවිත වාර්තාව"
"Created At","දී නිර්මාණය කරන ලදී"
"Current Month Starts","වත්මන් මාසය ආරම්භ වේ"
"Customer","පාරිභෝගික"
"Customer Name","පාරිභෝගිකයාගේ නම"
"Customers","පාරිභෝගිකයන්"
"Customers Report","පාරිභෝගික වාර්තාව"
"Customers Reviews","පාරිභෝගික සමාලෝචන"
"Customers by Number of Orders","ඇණවුම් ගණන අනුව පාරිභෝගිකයින්"
"Customers by Orders Total","මුළු ඇණවුම් අනුව ගනුදෙනුකරුවන්"
"Customers by number of orders","ඇණවුම් ගණන අනුව පාරිභෝගිකයින්"
"Dashboard","උපකරණ පුවරුව"
"Day","දින"
"Default Recently Compared Products Count","පෙරනිමි මෑතදී සසඳන ලද නිෂ්පාදන ගණන"
"Default Recently Viewed Products Count","පෙරනිමි මෑතදී බැලූ නිෂ්පාදන ගණන"
"Description","විස්තර"
"Detail","විස්තර"
"Downloads","භාගත කිරීම"
"Email","විද්යුත් තැපෑල"
"Empty Rows","හිස් පේළි"
"Enable Reports","වාර්තා සබල කරන්න"
"Excel XML","එක්සෙල් XML"
"Filter","පෙරහන"
"First Name","මුල් නම"
"From","සිට"
"General","ජනරාල්"
"Guest","අමුත්තන්ගේ"
"Hits","පහරවල්"
"ID","හැඳුනුම්පත"
"IP Address","IP ලිපිනය"
"Invoiced","ඉන්වොයිස් කර ඇත"
