"Abandoned Carts","Achtergelaten winkelwagens"
"Abandoned carts","Achtergelaten winkelwagens"
"Action","Actie"
"Add to Cart","In Winkelwagen"
"Add to Compare","Toevoegen om te vergelijken"
"Add to Wishlist","Toevoegen aan verlanglijst"
"Any","Elke"
"Applied Coupon","Gebruikte kortingsbon"
"Are you sure?","Weet u het zeker?"
"Bestsellers","Meest verkochte producten"
"Bought from wishlists","Gekocht van verlanglijst"
"Carts","Winkelwagens"
"Compared Products Grid Template","Vergeleken producten Grid-sjabloon"
"Compared Products List Template","Vergeleken producten Lijst-sjabloon"
"Coupons","Kortingsbonnen"
"Coupons Usage Report","Coupons gebruik-rapport"
"Created At","Aangemaakt Op"
"Current Month Starts","Huidige maand start"
"Customer","Klant"
"Customer Name","Naam klant"
"Customer Tags","Tags van klant"
"Customers","Klanten"
"Customers Report","Klantenrapport"
"Customers Reviews","Klanten-reviews"
"Customers Tags","Tags van klanten"
"Customers by Number of Orders","Klanten o.b.v. bestellingen"
"Customers by Orders Total","Klanten o.b.v. orderwaarde"
"Customers by number of orders","Klanten per totaal aantal bestellingen"
"Customers by orders total","Klanten per totaal bestelbedrag"
"Customers that have wishlist: %s%","Klanten met een verlanglijst: %s%"
"Day","Dag"
"Default Recently Compared Products Count","Standaard-aantal onlangs vergeleken producten"
"Default Recently Viewed Products Count","Standaard-aantal onlangs bekeken producten"
"Description","Omschrijving"
"Email","E-mail"
"Empty Rows","Lege regels"
"Filter","Filteren"
"First Name","Voornaam"
"From","Van"
"General","Algemeen"
"Guest","Bezoeker"
"IP Address","IP Adres"
"Invoiced","Gefactureerd"
"Items in Cart","Producten in winkelwagen"
"Last Name","Achternaam"
"Last Review","Laatste Review"
"Link","link"
"List of Products Recently Viewed by Visitor","Overzicht van producten die recentelijk door bezoekers bekeken zijn"
"Low Stock","Lage voorraad"
"Low stock","Lage voorraad"
"Month","Maand"
"Most Viewed","Meest bekeken"
"Name","Naam"
"New Accounts","Nieuwe accounts:"
"No","Nee"
"Number Added","Aantal toegevoegd"
"Number Fulfilled","Aantal voldaan"
"Number Of Reviews","Aantal reviews"
"Number Purchased","Aantal gekocht"
"Number Viewed","Aantal bekeken"
"Number of Items","Aantal items"
"Number of New Accounts","Aantal nieuwe accounts"
"Number of Products to display","Aantal producten om te tonen"
"Number of Reviews","Aantal reviews"
"Number of Total Tags","Totaal aantal tags"
"Number of Unique Tags","Aantal unieke tags"
"Number of Views","Aantal keren bekeken"
"Number of items bought from a wishlist: %s","Aantal artikelen gekocht van een verlanglijst: %s"
"Number of times wishlists have been shared (emailed): %s","Aantal keren dat verlanglijsten zijn gedeeld (per e-mail): %s"
"Number of wishlist conversions: %s","Aantal conversies van verlanglijsten: %s"
"Number of wishlist referrals: %s","Aantal verwijzingen in verlanglijsten: %s"
"Number of wishlists: %s","Aantal verlanglijsten: %s"
"Order Status","Bestelling Status"
"Order Taxes Report Grouped by Tax Rate","Bestelling BTW-rapport gegroepeerd op BTW-groep"
"Orders","Bestellingen"
"Out of stock","Niet op voorraad"
"Period","Periode"
"Poducts Report","Productenrapport"
"Popular Tags","Populaire tags"
"Popularity","Populariteit"
"Price","Prijs"
"Product Name","Product Naam"
"Product Reviews","Productreviews"
"Product SKU","Artikelnummer"
"Product Tags","Eigen tags"
"Products","Producten"
"Products Ordered","Bestelde producten"
"Products Report","Productenrapport"
"Products Reviews","Reviews"
"Products Tags","Product-tags"
"Products in carts","Producten in winkelwagens"
"Purchases","Aankopen"
"Quantity Ordered","Aantal besteld"
"Quantity of Items","Aantal artikelen"
"Recently Compared","Recentelijk vergelijken"
"Recently Compared Products","Recent vergeleken producten"
"Recently Viewed","Recent bekeken"
"Recently Viewed Products","Recent bekeken producten"
"Recently Viewed/Compared Products","Recent bekeken/vergeleken producten"
"Refresh Lifetime Statistics","Vernieuw Statistieken complete historie"
"Refresh Statistics","Vernieuw Statistieken"
"Refresh Statistics for the Last Day","Vernieuw Statistieken van vandaag"
"Refunds","Terugbetalingen"
"Report","Verslag"
"Reports","Rapportages"
"Results","Resultaten"
"Revenue","Omzet"
"Reviews for %s","Reviews voor %s"
"Sales","Verkopen"
"Sales Report","Verkooprapport"
"Search Query","Zoekterm"
"Search Terms","Zoektermen"
"Select day of the month.","Selecteer dag van de maand"
"Shipping","Aflevering"
"Shopping Cart","Winkelwagen"
"Shopping Cart Price Rule","Prijsregel winkelwagen"
"Show Actual Values","Toon actuele waardes"
"Show Report","Toon rapport"
"Show for Current","Tonen voor huidige"
"Specified","Gespecificeerd"
"Statistics","Statistieken"
"Stock Qty","Aantal in voorraad"
"Submitted In","Verzonden in"
"Submitted On","Verzonden op"
"Subtotal","Subtotaal"
"Tag ""%s"" details","Tag “%s” details"
"Tag Detail","Tag detail"
"Tag Name","Tag-naam"
"Tags submitted to %s","Tags ingestuurd naar %s"
"Tax","BTW"
"Title","Titel"
"To","Tot"
"Total","Totaal"
"Total Invoiced vs. Paid Report","Rapport: Totaal gefactureerd vs. Totaal betaald"
"Total Ordered Report","Rapportage Totaal Besteld"
"Total Refunded Report","Rapportage Totaal Gerefund"
"Total Shipped Report","Rapportage Totaal Verzonden"
"Total Tags","Totaal aantal tags"
"Total invoiced","Totaal gefactureerd"
"Total refunded","Totaal teruggestort"
"Updated At","Bijgewerkt op"
"Viewed Products Grid Template","Bekeken producten Grid-sjabloon"
"Viewed Products List Template","Bekeken producten Lijst-sjabloon"
"Visible In","Zichtbaar in"
"Wishlist Report","Verlanglijst-rapport"
"Wishlist vs. Regular Order","Verlanglijst vs normale bestelling"
"Wishlists","Verlanglijsten"
"Year","Jaar"
"Year-To-Date Starts","Startdatum financieel jaar"
"Yes","Ja"
"Your Recently Compared","Uw onlangs vergeleken"
"Your Recently Viewed","Uw onlangs bekeken"
