"A block identifier with the same properties already exists in the selected store.","מזהה בלוק עם אותם מאפיינים כבר קיים במאגר שנבחרו."
"Action","פעולה"
"Add New Block","הוספת בלוק חדש"
"Add New Page","הוספת דף חדש"
"All Countries","כל המדינות"
"Anchor Custom Text","קישור טקסט מותאם אישית"
"Anchor Custom Title","קישור כותרת מותאם אישית"
"Block","בלוק"
"Block Information","בלוק מידע"
"Block Title","כותרת בלוק"
"CMS","ניהול תוכן"
"CMS Home Page","דף הבית CMS"
"CMS No Cookies Page","CMS אין עמוד Cookies"
"CMS No Route Page","דף ללא נתיב CMS"
"CMS Page","דפי CMS"
"CMS Page Link","הקישור לדף CMS"
"CMS Page Link Block Template","קישור לבלוק של של עמודי תוכן"
"CMS Page Link Inline Template","תבנית קישור שורתי של דפי תוכן"
"CMS Static Block","בלוק סטטי CMS"
"CMS Static Block Default Template","תבנית ברירת המחדל של בלוק סטטי CMS"
"Collapse All","כווץ הכל"
"Content","תוכן"
"Content Heading","כותרת התוכן"
"Content Management","ניהול תוכן"
"Contents of a Static Block","התוכן של בלוק סטטי"
"Custom Design","עיצוב מותאם"
"Custom Layout","פריסה מותאמת אישית"
"Custom Theme","תבנית מותאמת אישית"
"Customer Tax Class Information","לקוח - מידע מדרגת מס"
"Date Created","תאריך יצירה"
"Delete Block","מחק בלוק"
"Delete File","מחק קובץ"
"Delete Folder","מחק תיקייה"
"Delete Page","מחיקת דף"
"Description","תיאור"
"Design","עיצוב"
"Disabled","לא פעיל"
"Disabled Completely","בעלי נטרול לחלוטין"
"Disabled by Default","לא זמינים כברירת מחדל"
"Edit Block","עריכת בלוק"
"Edit Block '%s'","ערוך בלוק '%s'"
"Edit Page","עריכת דף"
"Edit Page '%s'","ערוך עמוד/דף '%s'"
"Enable WYSIWYG Editor","הפעלת עורך WYSIWYG"
"Enabled","פעיל"
"Enabled by Default","מאופשר כברירת מחדל"
"Expand All","הרחב הכל"
"General Information","מידע כללי"
"Go to Home Page","מעבר לעמוד הבית"
"Home","דף הבית"
"ID","מזהה"
"Identifier","מזהה"
"If empty, the Page Title will be used","אם ריק, ישמש את כותרת הדף"
"Insert File","הכנס קובץ"
"Keywords","מילות מפתח"
"Last Modified","עודכן לאחרונה"
"Layout","פריסה"
"Layout Update XML","פריסת עדכון XML"
"Link to a CMS Page","קישור לדף CMS"
"Media Gallery","גלריית מדיה"
"Media Storage","אחסון מדיה"
"Meta Data","מידע מטה"
"Meta Description","תאור נתוני מטא"
"Meta Keywords","מילות מפתח מטא"
"New Block","בלוק חדש"
"New Folder Name:","שם התיקיה החדשה:"
"New Page","דף חדש"
"No files found","לא נמצאו קבצים"
"Page Information","עמוד מידע"
"Page Status","סטטוס עמוד"
"Page Title","כותרת עמוד"
"Pages","דפים"
"Product Tax Class Information","מוצר - מידע על מדרגת/מחלקת המס"
"Redirect to CMS-page if Cookies are Disabled","לנתב מחדש לדף CMS אם ה-cookies אינן זמינות"
"Save Block","שמור בלוק"
"Save Page","שמירת דף"
"Select Block...","בחר בלוק..."
"Select Page...","בחר דף..."
"Show Breadcrumbs for CMS Pages","הצג פירורי לחם עבור דפי CMS"
"Show Notice if JavaScript is Disabled","הצג הודעה אם JavaScript מושבת"
"Static Blocks","בלוקים סטטים"
"Status","סטטוס"
"Storage Root","שורש אחסון"
"Store View","תצוגת חנות"
"Template","תבנית"
"The page has been deleted.","העמוד נמחק."
"This block no longer exists.","הבלוק הזה לא קיים עוד."
"This page no longer exists.","דף זה אינו קיים."
"Title","כותרת"
"URL Key","מזהה כתובת"
"WYSIWYG Options","אפשרויות WYSIWYG"
"px.","פיקסלים."
