"Actions","פעולות"
"Active","פעיל"
"Add New Rule","הוסף כלל חדש"
"Apply","החל"
"Apply Rules","להחיל כללים"
"Attribute Set","קבוצת תכונות"
"By Fixed Amount","לפי כמות קבועה"
"Catalog","קטלוג"
"Catalog Price Rule","כללי תמחור קטלוג"
"Catalog Price Rules","כללי תמחור קטלוג"
"Category","קטגוריה"
"Conditions","תנאים"
"Conditions (leave blank for all products)","תנאים (השאר ריק בשביל כל המוצרים)"
"Conditions Combination","שילוב תנאים"
"Customer Groups","קבוצות לקוחות"
"Date Expire","תאריך פג תוקף"
"Date From","תאריך מ"
"Date Start","תאריך התחלה"
"Date To","תאריך ל"
"Description","תיאור"
"Discount Amount","סכום הנחה"
"Edit Rule","ערוך כלל"
"Edit Rule '%s'","ערוך חוק '%s'"
"Expiration Date","תאריך תפוגה"
"From Date","מתאריך"
"General Information","מידע כללי"
"ID","מזהה"
"Inactive","לא פעיל"
"New Rule","כלל חדש"
"No","לא"
"Options","אפשרויות"
"Priority","עדיפות"
"Product Attribute","תכונות מוצר"
"Promotions","מבצעים"
"Rule Information","מידע על הכלל"
"Rule Name","שם כלל"
"Save and Apply","לשמור ולאשר"
"Save and Continue Edit","שמור והמשך בעריכה"
"Start Date","תאריך התחלה"
"Status","סטטוס"
"This rule no longer exists.","הכלל לא קיים יותר."
"To Date","עד לתאריך"
"To Fixed Amount","עד כמות"
"Type","סוג"
"Update product's %s %s: %s","עדכן מוצר %s %s: %s"
"Website","אתר"
"Websites","אתרים"
"Yes","כן"
