"Action","Акција"
"All Countries","Сите држави"
"Block Information","Информации за блокот"
"Content","Содржина"
"Delete File","Избриши датотека"
"Delete Folder","Избриши папка"
"Description","Опис"
"Disabled","Оневозможено"
"Edit Page","Измени страна"
"Enabled","Овозможено"
"General Information","Општи информации"
"Go to Home Page","Оди на почетната страна"
"Home","Дома"
"New Page","Нова страна"
"Page Title","Наслов на страна"
"Pages","Страни"
"Save Page","Зачувај страна"
"Status","Статус"
"Title","Наслов"
