"A block identifier with the same properties already exists in the selected store.","Il existe déjà un identifiant de bloc ayant les mêmes propriétés dans la boutique sélectionnée."
"Add New Block","Ajouter un nouveau bloc"
"Add New Page","Ajouter une nouvelle page"
"All Countries","Tous les pays"
"Anchor Custom Text","Présenter un texte personnalisé"
"Anchor Custom Title","Présenter un titre personnalisé"
"Block","Bloc"
"Block Information","Information"
"Block Title","Titre du bloc"
"CMS Home Page","Page d'accueil CMS"
"CMS No Cookies Page","Page CMS quand les cookies sont désactivés"
"CMS No Route Page","Page CMS quand ressource non trouvée"
"CMS Page","Page CMS"
"CMS Page Link","Lien Page CMS"
"CMS Page Link Block Template","Gabarit du bloc lien page CMS"
"CMS Page Link Inline Template","Gabarit du bloc lien en ligne CMS"
"CMS Static Block","Bloc statique CMS"
"CMS Static Block Default Template","Gabarit par défaut du bloc statique CMS"
"Collapse All","Tout réduire"
"Content","Contenu"
"Content Heading","En-tête de contenu"
"Content Management","Gestion du contenu"
"Contents of a Static Block","Contenu d'un bloc statique"
"Custom Design","Design personnalisé"
"Custom Layout","Agencement personnalisé"
"Custom Theme","Thème personnalisé"
"Customer Tax Class Information","Informations de classe de taxe client"
"Date Created","Date de création"
"Delete Block","Supprimer le bloc"
"Delete File","Supprimer le fichier"
"Delete Folder","Supprimer le dossier"
"Delete Page","Supprimer la page"
"Design","Conception"
"Disabled","Désactivé"
"Disabled Completely","Désactivé complètement"
"Disabled by Default","Désactivé par défaut"
"Edit Block","Éditer le bloc"
"Edit Block '%s'","Éditer le bloc '%s'"
"Edit Page","Éditer la page"
"Edit Page '%s'","Éditer la page '%s'"
"Enable WYSIWYG Editor","Activer l'éditeur WYSIWYG"
"Enabled","Activé"
"Enabled by Default","Activé par défaut"
"Expand All","Tout développer"
"General Information","Informations générales"
"Go to Home Page","Aller à la page d'accueil"
"Home","Accueil"
"Identifier","Identifiant"
"If empty, the Page Title will be used","Si vide, le titre de page sera utilisé"
"Insert File","Insérer le fichier"
"Keywords","Mots clés"
"Last Modified","Modifié le"
"Layout","Agencement"
"Layout Update XML","XML de mise à jour d'agencement"
"Link to a CMS Page","Lien vers une page CMS"
"Manage Pages","Gestion des pages"
"Media Gallery","Galerie de médias"
"Media Storage","Stockage des medias"
"Meta Data","Meta Données"
"Meta Description","Méta description"
"Meta Keywords","Mots-clés meta"
"New Block","Nouveau bloc"
"New Folder Name:","Nouveau nom de dossier :"
"New Page","Nouvelle page"
"No files found","Aucun fichier trouvé"
"Page Information","Informations de la page"
"Page Status","Statut de la page"
"Page Title","Titre de page"
"Product Tax Class Information","Information de la classe de taxe produit"
"Redirect to CMS-page if Cookies are Disabled","Rediriger vers la page CMS si les cookies sont désactivés"
"Save Block","Sauvegarder le bloc"
"Save Page","Sauvegarder la page"
"Select Block...","Choisir un bloc..."
"Select Page...","Choisir une page..."
"Show Breadcrumbs for CMS Pages","Afficher le fil d'Ariane pour les pages CMS"
"Show Notice if JavaScript is Disabled","Afficher un message si javascript est désactivé"
"Static Blocks","Blocs statiques"
"Status","Statut"
"Storage Root","Racine du stockage"
"Store View","Vue magasin"
"Template","Gabarit"
"The page has been deleted.","La page a bien été effacée."
"This block no longer exists.","Ce bloc n'existe plus."
"This page no longer exists.","Cette page n'existe plus."
"Title","Titre"
"URL Key","Clé d'URL"
"WYSIWYG Options","Options WYSIWYG"
