"-- Please Select --","-- لطفا انتخاب کنيد --"
"Add to Cart","اضافه کردن به سبد خرید"
"Choose an Option...","انتخاب یک گزینه..."
"Enabled","فعال"
"General Settings","تنظیمات عمومی"
"Height","ارتفاع"
"In Stock","موجود"
"Out of Stock","این کالا در حال حاضر موجود نیست"
"Previous","قبلی"
"Remove This Item","برداشتن این آیتم"
"Width","عرض"
