"A block identifier with the same properties already exists in the selected store.","Een block identifier met dezelfde eigenschappen bestaat reeds."
"Action","Actie"
"Add New Block","Nieuw blok toevoegen"
"Add New Page","Nieuwe pagina toevoegen"
"All Countries","Alle landen"
"Anchor Custom Text","Zet eigen tekst vast"
"Anchor Custom Title","Zet eigen titel vast"
"Block","Blokkeer"
"Block Information","Blok informatie"
"Block Title","Bloktitel"
"CMS Home Page","CMS homepagina"
"CMS No Cookies Page","CMS geen Cookies pagina"
"CMS No Route Page","CMS-pagina > Pagina niet gevonden"
"CMS Page","CMS-pagina"
"CMS Page Link","CMS-pagina link"
"CMS Page Link Block Template","CMS pagina link blokkerende template"
"CMS Page Link Inline Template","CMS link ingelijnde template"
"CMS Static Block","CMS Statisch Blok"
"CMS Static Block Default Template","CMS Statisch Block > Standaard sjabloon"
"Collapse All","Alles inklappen"
"Content","inhoud"
"Content Heading","Content Titel"
"Content Management","CMS-instellingen"
"Contents of a Static Block","Inhoud van statisch blok"
"Custom Design","Eigen ontwerp"
"Custom Layout","Custom lay-out"
"Custom Theme","Eigen Thema"
"Delete Block","Blok verwijderen"
"Delete File","Bestand verwijderen"
"Delete Folder","Map verwijderen"
"Delete Page","Pagina verwijderen"
"Description","Omschrijving"
"Design","Ontwerp"
"Disabled","Uitgeschakeld"
"Disabled Completely","Volledig uitgeschakeld"
"Disabled by Default","Standaard uitgeschakeld"
"Edit Block","Blok bewerken"
"Edit Page","Pagina Bewerken"
"Enable WYSIWYG Editor","WYSWIGY editor activeren"
"Enabled","Ingeschakeld"
"Enabled by Default","Standaard ingeschakeld"
"Expand All","Alles uitklappen"
"General Information","Algemene informatie"
"Go to Home Page","Ga naar homepagina"
"Identifier","Identificator"
"If empty, the Page Title will be used","Indien leeg, zal de paginatitel gebruikt worden"
"Insert File","Bestand invoegen"
"Layout","Lay-out"
"Layout Update XML","Lay-out update XML"
"Link to a CMS Page","Link naar een CMS-pagina"
"Manage Pages","Beheer pagina's"
"Media Gallery","Mediagallerij"
"Media Storage","Media opslag"
"Meta Description","Meta-omschrijving"
"Meta Keywords","Meta-keywords"
"New Block","Nieuw blok"
"New Folder Name:","Nieuwe mapnaam"
"New Page","Nieuwe pagina"
"No files found","Geen bestanden gevonden"
"Page Information","Paginagegevens"
"Page Title","Paginatitel"
"Pages","Pagina's"
"Redirect to CMS-page if Cookies are Disabled","Redirect naar de CMS-page als de Cookies zijn uitgeschakeld"
"Save Page","Pagina opslaan"
"Select Block...","Selecteer blok..."
"Select Page...","Selecteer pagina..."
"Show Breadcrumbs for CMS Pages","Kruimelpad tonen voor CMS-pagina's"
"Show Notice if JavaScript is Disabled","Waarschuw als javascript is uitgeschakeld"
"Static Blocks","Statische blokken"
"Status","status"
"Storage Root","Opslag root"
"Store View","Winkelaanzicht"
"Template","Sjabloon"
"The page has been deleted.","De pagina is verwijderd"
"This block no longer exists.","Dit blok bestaat niet langer meer"
"This page no longer exists.","Deze pagina bestaat niet langer meer"
"Title","Titel"
"URL Key","URL sleutel"
"WYSIWYG Options","WYSIWYG Opties"
