" was not delivered nor scanned"," не был ни отправлен ни отсканирован"
"1 Day Freight","1 день доставки"
"2 Day Freight","2 дня доставки"
"3 Day Freight","3 дня доставки"
"Access ID","ID доступа"
"Account ID","ID Клиента"
"Account Number","Номер аккаунта"
"Allowed Methods","Разрешенные методы"
"Business Service Center","Бизнес сервис-центр"
"Calculate Handling Fee","Рассчитать стоимость упаковки"
"Centimeters","Сантиметры"
"Configuration","Настройки"
"Container","Контейнер"
"Debug","Отладка"
"Default Package Height","Высота посылки по умолчанию"
"Default Package Length","Длинна посылки по умолчанию"
"Default Package Width","Ширина посылки по умолчанию"
"Delivered","Доставлено"
"Depth","Глубина"
"Development","Разработка"
"Displayed Error Message","Отображенное сообщение об ошибке"
"Documents","Документы"
"Drop Box","Добавленные"
"Easy shop","Удобный магазин"
"Empty response","Пустой ответ"
"Enabled for Checkout","Включено для оформления заказа"
"Error #%s : %s (%s)","Ошибка # %s: %s ( %s)"
"Error #%s: %s","Ошибка # %s: %s"
"Europe First Priority","Приоритетно для Европы"
"Express","Экспресс"
"Express 10:30 AM","Экспресс 10:30 утра"
"Express Saturday","Экспресс суббота"
"Express Saver","Экспресс хранитель"
"FedEx","Fedex"
"FedEx 10kg Box","Fedex 10 кг посылка"
"FedEx 25kg Box","Fedex 25 кг посылка"
"FedEx Box","Fedex посылка"
"FedEx Envelope","Fedex конверт"
"FedEx Pak","Fedex пак"
"FedEx Tube","Fedex туба"
"First Overnight","Первый ночлег"
"Gateway URL","шлюз URL"
"Gateway XML URL","XML URL шлюза"
"Gift","Подарок"
"Girth","Обхват"
"Ground","Наземный"
"Handling Fee","Цена удержания"
"Height","Высота"
"Home Delivery","Доставка на дом"
"Inches","Дюймы"
"Intl Economy Freight","Intl экономичная доставка"
"Intl Priority Freight","Intl приоритетная доставка"
"Key","Ключ"
"Kilograms","Килограммы"
"Large","Крупный"
"Length","Длина"
"Letter","Письмо"
"Machinable","Разбиваемый"
"Mode","Режим"
"Next Afternoon","На следующий день"
"No","Нет"
"Non-rectangular","Не прямоугольные"
"None","Нет"
"Not Required","Не требуется"
"Order","Заказ"
"Order #%s","Заказ #%s"
"Other","Другие"
"Others","Прочие"
"Package","Пакет"
"Package Description","Описание пакета"
"Packaging","Упаковка"
"Parcel","Посылка"
"Password","Пароль"
"Please make sure to use only digits here. No dashes are allowed.","Пожалуйста убедитесь что вы используете только цифры. Символ тире не допустим."
"Pounds","Фунты"
"Priority Mail","Приоритетное письмо"
"Priority Overnight","Приоритетная ночная"
"Receiver","Получатель"
"Rectangular","Прямоугольный"
"Regular","Регулярный"
"Regular Pickup","Регулярный прием"
"Request Courier","Вызов курьера"
"Required","Необходимо"
"Response is in the wrong format","Неверный формат ответа"
"Return","Вернуть"
"Same day","Тот же день"
"Sample","Пример"
"Sandbox Mode","Режим песочницы"
"Second Day Service","Сервис на второй день"
"Sender","Отправитель"
"Shipment Contains Hazardous Materials","Груз содержит опасные материалы"
"Shipment Dutiable","Доставка, облагаемая пошлиной"
"Shipment Duty Payment Type","Тип облагаемой пошлины а доставку"
"Shipment is not available.","Доставка не доступна."
"Shipment picked up","Прием отправления"
"Size","Размер"
"Sort Order","Порядок Сортировки"
"Specific","Специфичный"
"Standard Overnight","Стандартный Overnight"
"Station","Станция"
"Subtotal","Промежуточный итог"
"Subtotal With Discount","Предварительный итог со скидкой"
"Third Party","Третья сторона"
"Title","Заголовок"
"Tracking XML URL","XML URL отслеживания"
"Unable to retrieve tracking","Невозможно получить отслеживание"
"Unknown error","Неизвестная ошибка"
"User ID","ИД пользователя"
"Variable","Переменная"
"Weight Unit","Единицы веса"
"Width","Ширина"
"Yes","Да"
"Your Packaging","Ваша посылка"
"cm","см"
"inch","дюйм"
