"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Внимание</strong>: Captcha чувствительна к регистру в полях ввода данных."
"After number of attempts to login","После нескольких попыток авторизоваться"
"Always","Всегда"
"CAPTCHA Timeout (minutes)","CAPTCHA время ожидания (в минутах)"
"Case Sensitive","С учётом регистра"
"Displaying Mode","Режим отображения"
"Enable CAPTCHA in Admin","Включить CAPTCHA в админ-панели"
"Font","Шрифт"
"Forms","Формы"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Если указано значение 0, CAPTCHA в форме авторизации будет всегда доступна."
"Incorrect CAPTCHA.","Некорректная CAPTCHA."
"Number of Symbols","Количество символов"
"Number of Unsuccessful Attempts to Login","Число неудачных попыток входа в систему"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Пожалуйста, укажите 8 символов. Допустим диапазон значений (например, 3-5)"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Пожалуйста, используйте только буквы (a-z или A-Z) и цифры (0-9) в этой области. Не пробелы или другие символы разрешены.<br />аналогичных перспективных символы (например «i», «l», «1») уменьшить вероятность правильного распознавания заказчиком."
"Reload captcha","Обновить captcha"
"Symbols Used in CAPTCHA","Символы, используемые в CAPTCHA"
