"A user with the same user name or email already exists.","Es besteht bereits ein Benutzer mit diesem Benutzernamen oder dieser E-Mail-Adresse."
"Access denied.","Zugriff verweigert."
"Can not find webservice adapter.","Web Service-Adapter wurde nicht gefunden."
"Client Session Timeout (sec.)","Client Session Zeitüberschreitung (Sek.)"
"Default Response Charset","Standard-Antwort-Charset"
"Email","E-Mail"
"Enable WSDL Cache","WSDL Cache aktivieren"
"First Name is required field.","Vorname ist ein Pflichtfeld."
"General Settings","Allgemeine Einstellungen"
"Invalid webservice adapter specified.","Ungültiger Webservice Adapter angegeben"
"Invalid webservice handler specified.","Ungültiger Webservice Handler angegeben"
"Last Name is required field.","Nachname ist ein Pflichtfeld."
"Magento Core API Section","Magento Core API"
"Please enter a valid email.","Bitte geben Sie eine gültige E-Mail-Adresse ein."
"SOAP/XML-RPC - Roles","SOAP/XML-RPC - Gruppenberechtigungen"
"SOAP/XML-RPC - Users","SOAP/XML-RPC - Benutzer"
"Unable to login.","Login fehlgeschlagen."
"User Name","Benutzername"
"User Name is required field.","Benutzername ist ein Pflichtfeld."
"WS-I Compliance","WS-I Konformität"
"Your account has been deactivated.","Ihr Benutzerkonto wurde deaktviert."
