"Authorize Only","Bare godkjenne"
"Authorize and Capture","Godkjenn og fang"
"Continue Shopping","Fortsett å handle"
"Debug","Feilsøk"
"Email Sender","E-post avsender"
"Enable","Aktivere"
"Merchant ID","Selger ID"
"Merchant Login","Innlogging for Merchant"
"New Order Status","Ny ordrestatus"
"Payment Action","Betalingshandling"
"Sandbox","Testmiljø"
"Secret Key","Hemmelig nøkkel"
"Thank you for your purchase!","Takk for din bestilling!"
"Title","Tittel"
"You will receive an order confirmation email with details of your order and a link to track its progress.","Du vil motta en ordrebekreftelse på epost med informasjon om din bestilling og en lenke for å følge fremdriften."
