"Allow Qty Below 0","Permitir cantidades por debajo de 0"
"Allow Qty Below 0 and Notify Customer","Permitir cantidades por debajo del 0 y notificar al cliente"
"Backorders","Ordenes en espera"
"By Fixed value","Por valor fijo"
"By Percentage","Por porcentaje"
"Decrease Stock When Order is Placed","Disminuir las existencias cuando se realiza un Pedido"
"In Stock","En existencia"
"Inventory","Inventario"
"Maximum Qty Allowed in Shopping Cart","Cantidad máxima permitida en el carrito de compras"
"Minimum Qty Allowed in Shopping Cart","Cantidad mínima permitida en el carrito de compras"
"No Backorders","No hay pedidos de artículos agotados"
"Notify for Quantity Below","Notificar para cantidad menor que"
"Out of Stock","Fuera de existencia"
"Product Name","Nombre del producto"
"Qty","Ctdad"
"Rule price","Regla de precios"
"Stock Options","Opciones de Existencias"
"The requested quantity for ""%s"" is not available.","La cantidad solicitada ""%s"" no está disponible."
"To Fixed Value","Para valor fijo"
"To Percentage","Para porcentaje"
"Update","Actualizar"
"Update the Product","Actualizar el producto"
