"--Please Select--","-- Por favor, seleccione --"
"API Login ID","ID de acceso API"
"Card Verification Number","Código de seguridad de Tarjeta"
"Card Verification Number Visual Reference","Referencia visual del número de verificación de la tarjeta"
"Credit Card Number","Número de tarjeta de crédito"
"Credit Card Type","Tipo de tarjeta de crédito"
"Credit Card Types","Tipos de tarjeta de crédito"
"Credit Card Verification","Verificación de la tarjeta de crédito"
"Debug","Depurar"
"Enabled","Habilitado"
"Expiration Date","Fecha de expiración"
"Gateway URL","URL de la pasarela"
"Order saving error: %s","Error al guardar el Pedido: %s"
"Payment Action","Acción de pago"
"Payment authorization error.","Error de autorización del pago."
"Sort Order","Ordenar pedido"
"There was an error processing your order. Please contact us or try again later.","Hubo un error al procesar su pedido. Por favor, contacte con nosotros o inténtelo de nuevo más tarde."
"What is this?","Qu&eacute; es esto?"
