"(Shift-)Click or drag to change value","(Shift-)Клікніце, ці перацягніце каб змяніць дадзеныя"
"- Click on any of the time parts to increase it","- Клікніце на любую частку часу каб павялічыць яе"
"- Hold mouse button on any of the above buttons for faster selection.","- Утрымлівайце мышку на любой кнопцы зверху  для больш хуткага доступу"
"- Use the %s buttons to select month","- Выкарыстаўвайце %s кнопкі каб выбраць месяц"
"- Use the %s, %s buttons to select year","- Выкарыстоўвайце %s, %s кнопкі каб выбраць год"
"- or Shift-click to decrease it","- ці Shift-click каб паменьшыць яго"
"- or click and drag for faster selection.","- ці клікніце і перацягніце для больш хуткага выбару"
"-- Please Select --","-- Каліласка выберыце --"
"About the calendar","Аб календары"
"Close","Зачыніць"
