"Catalog","دليل المنتجات"
"Click for price","اضغط هنا للأسعار"
"Coupons/Discounts","القسائم/الخصومات"
"Customer Order Status Notification","حالة الاحاطة بطلب العميل"
"Discount","خصم"
"Enable RSS","تفعيل خدمة الخلاصات"
"From:","من:"
"Get Feed","تحصل على ملف الخلاصات"
"Gift Message","رسالة الاهداء"
"Grand Total","المجموع الاجمالى"
"Low Stock Products","منتجات الأسهم منخفضة"
"Message:","الرسالة:"
"Miscellaneous Feeds","تغذية متنوعة"
"New Orders","الطلبات الجديدة"
"New Products","المنتجات الجديدة"
"Order","طلب"
"Pending product review(s)","مراجعات تنتظر المراجعة"
"RSS Feeds","ملقمات الخلاصات"
"RSS Feeds Section","قسم تغذيات RSS"
"Rss Config","اعدادات الخلاصات"
"Shipping &amp; Handling","الشحن و التوصيل"
"Special Products","منتجات خاصة"
"Subtotal","الإجمالي"
"Tax","الضريبة"
"To:","إلى:"
"Top Level Category","التصنيف الاعلى درجة"
"Wishlist","قائمة الأمنيات"
