" was not delivered nor scanned"," 没有交货也未检验"
"1 Day Freight","1 天货运"
"2 Day","2 天"
"2 Day AM","2 日上午"
"2 Day Freight","2 天货运"
"2nd Day Air","第二天的空气"
"2nd Day Air AM","第二天的空气 AM"
"2nd Day Air AM Letter","第二天空气 AM 信"
"2nd Day Air Letter","第二天空气信"
"3 Day Freight","3 天货运"
"3 Day Select","3 天选择"
"Access ID","访问 ID"
"Access License Number","访问许可证号码"
"Account ID","帐户 ID"
"Account Number","帐户号码"
"Additional Protection Configuration Value","额外保护配置值"
"Additional Protection Enabled","启用额外保护"
"Additional Protection Min Subtotal","额外保护最低金额"
"Additional Protection Value","额外保护值"
"Additional Protection Value Rounding Method","额外保护价格舍入法"
"Adult","成人"
"Adult Signature Required","所需的成人签名"
"Allowed Methods","允许的方法"
"Break bulk express","散货快递"
"Business Service Center","商务服务中心"
"Calculate Handling Fee","显示不适用的方法"
"Canada Standard","加拿大标准"
"Cannot retrieve shipping rates","无法检索运费"
"Centimeters","厘米"
"Commercial","商业"
"Configuration","设置"
"Container","货箱"
"Customer Packaging","客户包装"
"Customer Supplied Package","客户提供的包"
"DHL service is not available at %s date","DHL 服务 %s 日期不可用"
"Debug","调试"
"Default Package Height","默认包裹高度"
"Default Package Length","默认包裹长度"
"Default Package Width","默认包裹宽度"
"Delivered","已交货"
"Delivery Confirmation","发货确认"
"Depth","深度"
"Destination Type","目标类型"
"Development","发展"
"Direct","直接"
"Displayed Error Message","显示的错误消息"
"Divide Order Weight","划分的排序权重"
"Documents","文件"
"Domestic Shipment Days","国内配送日"
"Domestic economy select","国内经济选择"
"Domestic express","国内快递"
"Drop Box","下拉框"
"Dropoff","摘下"
"Easy shop","易店"
"Economy select","经济选择"
"Empty response","空响应"
"Enable Negotiated Rates","启用协议的价"
"Enabled for Checkout","免费送货金额门槛"
"Error #%s : %s (%s)","错误号%s : %s (%s)"
"Error #%s: %s","错误号%s: %s"
"Europe First Priority","若选择职能递送方法，该字段适用"
"Express","速递"
"Express 10:30","表示 10:30"
"Express 10:30 AM","速递上午10:30"
"Express 12:00","表达 12:00"
"Express 9:00","表示 9:00"
"Express Saturday","周六快递"
"Express Saver","表示保护程序"
"Express easy","快递很容易"
"Express envelope","快递信封"
"Express worldwide","在世界范围内的快递"
"FedEx","联邦快递"
"FedEx 10kg Box","联邦快递 10 公斤箱"
"FedEx 25kg Box","联邦快递 25 公斤箱"
"FedEx Box","联邦快递的盒子"
"FedEx Envelope","联邦快递信封"
"FedEx Pak","联邦快递包"
"FedEx Tube","联邦快递管"
"First Overnight","第一夜"
"First-Class Mail International Large Envelope","一流国际大信封"
"First-Class Mail International Letter","一流的邮件国际信"
"First-Class Mail International Postcard","一流的邮件国际明信片"
"First-Class Mail Large Envelope","First-Class Mail（普通邮件）大信封"
"First-Class Mail Large Postcards","一流的邮件大明信片"
"First-Class Mail Letter","First-Class Mail（普通邮件）信"
"First-Class Mail Postcards","First-Class Mail（普通邮件）明信片"
"First-Class Package International Service","一流的包国际服务"
"First-Class Package Service","一流的包装服务"
"First-Class Package Service - Retail","First-Class Mail（普通邮件）包裹服务 - 零售"
"First-Class Package Service Hold For Pickup","皮卡一流的包装服务暂停"
"Flat","单位"
"Flat-Rate Box","固定运费盒子"
"Flat-Rate Envelope","扁平率信封"
"Free Method","免费的方法"
"Freight","运输"
"Freight worldwide","全球货运"
"Gateway URL","网关网址"
"Gateway XML URL","网关 XML URL"
"Gift","礼物"
"Girth","长度"
"Global Express Guaranteed (GXG)","全球快递保证 (GXG)"
"Global Express Guaranteed Document","全球快递保证文档"
"Global Express Guaranteed Non-Document Non-Rectangular","全球快递保证非文档非矩形"
"Global Express Guaranteed Non-Document Rectangular","全球快递保证非文档矩形"
"Globalmail business","Globalmail 业务"
"Ground","陆运"
"Ground Commercial","地面商业"
"Ground Residential","住宅的地面"
"Handling Applied","处理的应用"
"Handling Fee","处理费"
"Height","宽度"
"Home Delivery","送货上门"
"Hub ID","集线器 ID"
"Inches","英寸"
"Indirect","间接"
"International Economy","国际经济"
"International Express","国际快递"
"International First","国际第一"
"International Ground","国际地面"
"International Priority","国际优先事项"
"International Shipment Days","国际配送日"
"Intl Economy Freight","国际经济货运"
"Intl Priority Freight","国际优先货运"
"Jumbo box","珍宝箱"
"Key","密钥"
