"A block identifier with the same properties already exists in the selected store.","Seçilen mağazada aynı özelliklere sahip bir blok zaten var."
"Action","Eylem"
"Add New Block","Yeni Blok Ekle"
"Add New Page","Yeni Sayfa Ekle"
"All Countries","Tüm ülkeler"
"Anchor Custom Text","Bağlantı Özel Yazı"
"Anchor Custom Title","Bağlantı Özel Başlığı"
"Block","Blok"
"Block Information","Blok bilgi"
"Block Title","Blok Başlığı"
"CMS","İçerik Yönetimi (CMS)"
"CMS Home Page","CMS Ana Sayfa"
"CMS No Cookies Page","CMS 'Çerez özelliği açık değil' sayfası"
"CMS No Route Page","CMS Sayfa Bulunamadı Sayfası"
"CMS Page","CMS Sayfa"
"CMS Page Link","CMS Sayfa Bağlantısı"
"CMS Page Link Block Template","CMS Sayfa Bağlantısı Blok Teması"
"CMS Page Link Inline Template","CMS Sayfa Bağlantısı İç Teması"
"CMS Static Block","CMS Statik Blok"
"CMS Static Block Default Template","CMS Statik Blok Varsayılan Tema"
"Collapse All","Hepsini Daralt"
"Content","İçerik"
"Content Heading","İçerik Başlığı"
"Content Management","İçerik Yönetimi"
"Contents of a Static Block","Statik Bloğun İçeriği"
"Custom Design","Özel tasarım"
"Custom Layout","Özel Şablon"
"Custom Theme","Özel Tema"
"Customer Tax Class Information","Müşteri Vergi Sınıfı Bilgisi"
"Date Created","Oluşturulma Tarihi"
"Delete Block","Bloğu Sil"
"Delete File","Dosya Sil"
"Delete Folder","Klasör Sil"
"Delete Page","Sayfayı Sil"
"Description","Açıklama"
"Design","Tasarım"
"Disabled","Kapalı"
"Disabled Completely","Tamamen Devre Dışı"
"Disabled by Default","Varsayılan olarak Devre Dışı"
"Edit Block","Bloğu Düzenle"
"Edit Block '%s'","Bloku Düzenle '%s'"
"Edit Page","Sayfayı Düzenle"
"Edit Page '%s'","Sayfayı Düzenle '%s'"
"Enable WYSIWYG Editor","WYSIWYG Editörünü Aç"
"Enabled","Aktif edildi"
"Enabled by Default","Varsayılan olarak Açık"
"Expand All","Hepsini Genişlet"
"General Information","Genel Bilgi"
"Go to Home Page","Ana Sayfasına Gidin"
"Home","Ana Sayfa"
"ID","No"
"Identifier","Belirteç"
"If empty, the Page Title will be used","Eğer boş bırakırsanız, Sayfa Başlığı kullanılacaktır"
"Insert File","Dosya Ekle"
"Keywords","Anahtar Kelimeler"
"Last Modified","Son Güncellenme"
"Layout","Şablon"
"Layout Update XML","Şablon Güncelleme XML"
"Link to a CMS Page","Bir CMS sayfasına bağlantı"
"Media Gallery","Medya Galerisi"
"Media Storage","Medya Deposu"
"Meta Data","Meta Bilgisi"
"Meta Description","Meta Açıklaması"
"Meta Keywords","Meta Anahtar Kelimeleri"
"New Block","Yeni Blok"
"New Folder Name:","Yeni Klasör Adı:"
"New Page","Yeni Sayfa"
"No files found","Hiç dosya yok"
"Page Information","Sayfa Bilgisi"
"Page Status","Sayfa Durumu"
"Page Title","Sayfa Başlığı"
"Pages","Sayfalar"
"Product Tax Class Information","Ürün Vergi Sınıfı Bilgisi"
"Redirect to CMS-page if Cookies are Disabled","Eğer web çerezleri kapalıysa CMS sayfasına yönlendir"
"Save Block","Bloku Kaydet"
"Save Page","Sayfayı Kaydet"
"Select Block...","Blok Seçiniz..."
"Select Page...","Sayfa Seçiniz..."
"Show Breadcrumbs for CMS Pages","CMS Sayfaları için sayfa yollarını (breadcrumb) göster"
"Show Notice if JavaScript is Disabled","Eğer Javascript devre dışı ise mesaj göster"
"Static Blocks","Statik blok"
"Status","Durum"
"Storage Root","Depolama Kök Dizini"
"Store View","Mağaza Görünümü"
"Template","Şablon"
"The page has been deleted.","Sayfa silindi."
"This block no longer exists.","Blok bulunamıyor."
"This page no longer exists.","Sayfa bulunamıyor."
"Title","Başlık"
"URL Key","URL Anahtarı"
"WYSIWYG Options","WYSIWYG Seçenekleri"
"px.","pix."
