"* Select shipping method","* Selecione o método de envio"
"2Day","2Dias"
"2nd Day Air","2º dia de ar"
"2nd Day Air AM","2º dia ar AM"
"3 Day Select","Dia 3 Selecione"
"AVS Status: %s","AVS status: %s"
"Add Shipping Method","Adicionar método de envio"
"Allowed Methods","Métodos Permitidos"
"Amount: %s","Quantia: %s"
"Auto-generated from GoogleCheckout Charge","Gerado automaticamente pelo cobrador do Google Checkout"
"CC Partial: xxxx-%s","CC parcial: xxxx-%s"
"CID Status: %s","CID status: %s"
"Carrier Calculated Methods","Métodos de transporte calculado"
"Cart Discount","Desconto do carrinho"
"Checkout Image Style","Estilo de imagem de fechamento da compra"
"Commercial","Comercial"
"Continue Shopping URL","URL de continuar comprando"
"Debug","Depurar"
"Default Package Height (in)","Altura padrão do pacote (cm)"
"Default Package Length (in)","Comprimento padrão do pacote (cm)"
"Default Package Width (in)","Largura padrão do pacote (cm)"
"Default price:","Preço padrão:"
"Delivery Address Category","Categoria do endereço de envio"
"Disable Default Tax Tables","Desabilitar tabelas padrões de impostos"
"Enable","Habilitado"
"Enable Carrier Calculated","Habilitar transporte calculado"
"Enable Digital Delivery","Habilitar entrega digital"
"Enable Flat Rate","Habilitar taxa básica"
"Enable Merchant Calculated","Habilitar comerciante calculado"
"Enable this if your checkout request is too big and being cut off.","Habilitar isto se a solicitação para finalizar compra é muito grande e está sendo cancelado."
"Expiration: %s","Expiração: %s"
"Express Mail","Correio expresso"
"Express Saver","Expresso econômico"
"Financial: %s -> %s","Financeiro: %s -> %s"
"First Overnight","Primeiro dia para a noite"
"Free Shipping","Frete grátis"
"Fulfillment: %s -> %s","Perfeição no atendimento ao cliente (fulfillment): %s -> %s"
"Google API","API do Google"
"Google Authorization:","Autorização do Google:"
"Google Charge:","Cobrador do Google:"
"Google Checkout Shipping - Carrier Calculated","Envio do Google Checkout – transporte calculado"
"Google Checkout Shipping - Digital Delivery","Envio do Google Checkout - entrega digital"
"Google Checkout Shipping - Flat Rate","Envio do Google Checkout - taxa básica"
"Google Checkout Shipping - Merchant Calculated","Envio do Google Checkout - comerciante calculado"
"Google Order Number: %s","Número de pedido no Google: %s"
"Google Refund:","Google reembolso:"
"Google Risk Information:","Informações de risco do Google:"
"Ground","Terreno"
"Home Delivery","Entrega ao Domicílio"
"IP Address: %s","Endereço IP: %s"
"If enabled, cart contents will be hidden after clicking on the Google Checkout button in the shopping cart, and restored if ""Edit Cart"" link was activated.","Se habilitado, o conteúdo do carrinho será escondido depois de clicar no botão do Google Checkout no carrinho de compras, e restaurado se o link ""editar carrinho"" for ativado."
"Inches","Polegadas"
"Large - %s","Maior - %s"
"Latest Charge: %s","Última cobrança: %s"
"Latest Refund: %s","Último reembolso: %s"
"Location","Localização"
"Media Mail","Mídia Mail"
"Medium - %s","Médio - %s"
"Merchant ID","ID do Comerciante"
"Merchant Key","Chave do comerciante"
"Method","Método"
"New Order Status","Novo status do pedido"
"Next Day Air","No próximo dia ar"
"Next Day Air Early AM","Next Day Air cedo estou"
"Next Day Air Saver","Protetor de ar no próximo dia"
"No","Não"
"Optional, leave empty for home page.","Opcional, deixe vazio para página principal."
"Parcel Post","Encomenda postal"
"Priority Mail","E-mail Prioritário"
"Priority Overnight","Prioritário Noturno"
"Rate 1 Amount","Valor da taxa 1"
"Rate 1 Ship To Applicable Countries","Taxa de envio 1 para para países permitidos"
"Rate 1 Ship to Specific Countries","Taxa de envio 1 para para países específicos"
"Rate 1 Title","Título da taxa 1"
"Rate 2 Amount","Valor da taxa 2"
"Rate 2 Ship To Applicable Countries","Taxa de envio 2 para para países permitidos"
"Rate 2 Ship to Specific Countries","Taxa de envio 2 para para países específicos"
"Rate 2 Title","Título da taxa 2"
"Rate 3 Amount","Valor da taxa 3"
"Rate 3 Ship To Applicable Countries","Taxa de envio 3 para para países permitidos"
"Rate 3 Ship to Specific Countries","Taxa de envio 3 para para países específicos"
"Rate 3 Title","Título da taxa 3"
"Residential","Residencial"
"Secure Callback URL","URL seguro do callback"
"Small - %s","Pequeno - %s"
"Standard Overnight","Normal, Noturno"
"Title","Título"
"Total Charged: %s","Total cobrado: %s"
"Total Refunded: %s","Total reembolsado: %s"
"Transparent","Transparente"
"United Kingdom","Reino Unido"
"United States","Estados Unidos"
"White Background","Fundo branco"
"Yes","Sim"
"You will be redirected to GoogleCheckout in a few seconds.","Você será redirecionado para o Google Checkout em alguns segundos."
