"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Atenção</strong>: Captcha diferencia maiúsculas de minúsculas."
"After number of attempts to login","Após o número de tentativas de login"
"Always","Sempre"
"CAPTCHA Timeout (minutes)","Timeout do CAPTCHA (minutos)"
"Case Sensitive","Sensível a Maiúsculas e Minúsculas"
"Displaying Mode","Modo de exibição"
"Enable CAPTCHA in Admin","Ativar o CAPTCHA no Admin"
"Font","Tipo de letra"
"Forms","Formulários"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Se indicar 0, o CAPTCHA estará sempre ativo no formulário de Login."
"Incorrect CAPTCHA.","CAPTCHA incorreto."
"Number of Symbols","Número de Caracteres"
"Number of Unsuccessful Attempts to Login","Número de Tentativas Falhadas de Login"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Por favor indique no máximo 8 caracteres. Intervalo permitido (ex: 3-5)"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Por favor, use apenas letras (a-z ou A-Z) ou números (0-9) neste campo. Nenhum espaço ou outro caractere é permitido.<br />Caracteres de aparência semelhante (por exemplo, ""i"", ""l"", ""1"") diminuem a chance de reconhecimento correto pelo cliente."
"Reload captcha","Recarregar captcha"
"Symbols Used in CAPTCHA","Caracteres usados no CAPTCHA"
