"Cron (Scheduled Tasks) - all the times are in minutes","Cron (planlagte opgaver) - alle tider er minutter"
"Daily","Daglig"
"Failure History Lifetime","Fejl historik tid"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","Sørg for at Web > Sikker og Usikker rod-URL's er eksplicit sat, for at der genereres korrekte URL's i cron-kørsler."
"Generate Schedules Every","Generer program hver"
"History Cleanup Every","Historik rydning for hvert"
"Hourly","Hver time"
"Invalid callback: %s::%s does not exist","Ugyldigt callback: %s::%s eksisterer ikke"
"Missed if Not Run Within","Forbipasset hvis ikke kørt indenfor"
"Monthly","Månedlig"
"No callbacks found","Ingen callbacks fundet"
"Schedule Ahead for","Programsæt forud for"
"Success History Lifetime","Succesfuld historik tid"
"Weekly","Ugentlig"
