" was not delivered nor scanned","Blev ikke leveret eller skannet"
"1 Day Freight","1 dags fragt"
"2 Day","2 dage"
"2 Day AM","2 dage AM"
"2 Day Freight","2 dages fragt"
"2nd Day Air","2. dag fly"
"2nd Day Air AM","2. dag fly AM"
"2nd Day Air AM Letter","2. dag fly AM brev"
"2nd Day Air Letter","2. dag fly brev"
"3 Day Freight","3 dages fragt"
"3 Day Select","3 dages valg"
"Access ID","Adgangs ID"
"Account ID","Konto-ID"
"Account Number","Kontonummer"
"Additional Protection Configuration Value","Ekstra beskyttelse konfigurationsværdi"
"Additional Protection Enabled","Ekstra beskyttelse aktiveret"
"Additional Protection Min Subtotal","Ekstra beskyttelse - min. subtotal"
"Additional Protection Value","Ekstra beskyttelse - værdi"
"Additional Protection Value Rounding Method","Ekstra beskyttelse - afrunding"
"Adult","Voksen"
"Allowed Methods","Tilladte metoder"
"Business Service Center","Forretningsservicecenter"
"Calculate Handling Fee","Beregner ekspeditionsgebyr"
"Cannot retrieve shipping rates","Kan ikke hente fragtpriser"
"Centimeters","Centimeter"
"Commercial","Kommerciel"
"Configuration","Konfiguration"
"Container","Beholder"
"Customer Packaging","Tilpasset pakning"
"Debug","Fejlsøgning"
"Default Package Height","Standardpakkehøjde"
"Default Package Length","Standardpakkelængde"
"Default Package Width","Standardpakkebredde"
"Delivered","Leveret"
"Depth","Dybde"
"Development","Udvikling"
"Direct","Direkte"
"Displayed Error Message","Vises fejlmeddelelsen"
"Divide Order Weight","Opdele ordre vægt"
"Documents","Dokumenter"
"Domestic Shipment Days","Indenrigs leveringstid"
"Drop Box","Postbox"
"Dropoff","Afleveringsservice"
"Easy shop","Simpel butik"
"Empty response","Tomt svar"
"Error #%s : %s (%s)","Fejl #%s : %s (%s)"
"Error #%s: %s","Fejl #%s: %s"
"Europe First Priority","Europa First Priority"
"Express 10:30 AM","Express 10:30"
"Express Saturday","Express Lørdag"
"FedEx 10kg Box","FedEx 10kg kasse"
"FedEx 25kg Box","FedEx 25kg kasse"
"FedEx Box","FedEx kasse"
"FedEx Envelope","FedEx konvolut"
"FedEx Tube","FedEx rør"
"Flat","Flad"
"Flat-Rate Box","Flat-rate kasse"
"Flat-Rate Envelope","Flat-rate konvolut"
"Free Method","Gratis metode"
"Freight","Fragt"
"Gift","Gave"
"Girth","Omkreds"
"Ground","Jord"
"Ground Commercial","Landjord erhverv"
"Ground Residential","Landjord privat"
"Handling Applied","Håndtering anvendt"
"Handling Fee","Ekspeditionsgebyr"
"Height","Højde"
"Home Delivery","Omdeling"
"Inches","Tommer"
"Indirect","Indirekte"
"International Shipment Days","International leveringstid"
"Jumbo box","Stor boks"
"Key","Nøgle"
"Kilograms","Kg"
"Large","Stor"
"Length","Længde"
"Letter","Brev"
"Machinable","Maskinarbejdelig"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Maks pakke vægt (Kontakt venligst dit fragtselskab for maksimal vægt tilladt)"
"Mode","Tilstand"
"Next Afternoon","Næste eftermiddag"
"Next Day Air","Næste dag fly"
"Next Day Air Early AM","Næste dag fly tidlig AM"
"Next Day Air Early AM Letter","Næste dag fly tidlig AM brev"
"Next Day Air Intra (Puerto Rico)","Næste dag fly intra (Puerto Rico)"
"Next Day Air Letter","Næste dag fly brev"
"Next Day Air Saver","Næste dag fly økonomi"
"Next Day Air Saver Letter","Næste dag fly økonomibrev"
"No","Nej"
"No packages for request","Ingen pakker til anmodningen"
"Non-rectangular","Ikke-rektangulære"
"None","Ingen"
"Order","Bestil"
"Order #%s","Ordre #%s"
"Other","Andet"
"Others","Andre"
"Package","Pakke"
"Package Description","Pakkebeskrivelse"
"Packaging","Indpakning"
"Pallet","Palle"
"Parcel","Pakke"
"Password","Kodeord"
"Please make sure to use only digits here. No dashes are allowed.","Brug kun tal her. Ingen bindestreger."
"Pounds","Pund"
"Receiver","Modtager"
"Rectangular","Rektangulære"
"Regular","Normal"
"Regular Pickup","Almindelig afhentning"
"Request Courier","Efterspørg fragtselskab"
"Required","Påkrævet"
"Residential","Privat"
"Residential Delivery","Privatlevering"
"Response is in the wrong format","Forkert format på svar"
"Return","Tilbage"
"Round","Rund"
"Same day","Samme dag"
"Sample","Eksempel"
"Second Day Service","2. dag service"
"Sender","Afsender"
"Ship to Applicable Countries","Send til gældende lande"
"Ship to Specific Countries","Send til bestemte lande"
"Shipment Contains Hazardous Materials","Leveringen indeholder farlige materialer"
"Shipment Dutiable","Toldpligtig levering"
"Shipment Duty Payment Type","Betalingsmetode for leveringstold"
"Shipment is not available.","Forsendelse er ikke tilgængelig."
"Shipment picked up","Forsendelse afhentet"
"Show Method if Not Applicable","Vis metode, hvis ikke gældende"
"Size","Størrelse"
"Sort Order","Sorteringsrækkefølge"
"Specific","Specifikke"
"Subtotal With Discount","Subtotal med rabat"
"There is no available method for selected shipping address.","Der er ingen tilgængelig metode for den valgte modtageradresse."
"Third Party","Tredjepart"
"Title","Titel"
"UPS Second Day Air","UPS 2. dag luft"
"UPS Type","UPS-Type"
"UPS Worldwide Express","UPS Worldwide Ekspres"
"Unable to retrieve tracking","Kunne ikke hente tracking"
"Unknown error","Ukendt fejl"
"User ID","Bruger-ID"
"Variable","Variabel"
"Weight Unit","Vægtenhed"
"Width","Bredde"
"Yes","Ja"
"Your Packaging","Din emballage"
"inch","tomme"
