"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Merk</strong>: Captcha er case sensitive."
"After number of attempts to login","Etter antall forsøk på å logge inn"
"Always","Alltid"
"CAPTCHA Timeout (minutes)","CAPTCHA tidsavbrudd (minutter)"
"Case Sensitive","Skill mellom store og små bokstaver"
"Displaying Mode","Visningsmodus"
"Enable CAPTCHA in Admin","Aktiver CAPTCHA i Admin"
"Font","Skrifttype"
"Forms","Skjemaer"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Hvis 0 er angitt, blir CAPTCHA på påloggingsskjema alltid tilgjengelig."
"Incorrect CAPTCHA.","Feil CAPTCHA."
"Number of Symbols","Antall symboler"
"Number of Unsuccessful Attempts to Login","Antall mislykkede forsøk i å logge inn"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Venligst spesifiser maksimum 8 symboler. Utvalg tillatt (f.eks. 3-5)"
"Reload captcha","Laste inn captcha på nytt"
"Symbols Used in CAPTCHA","Symboler som brukes i CAPTCHA"
