"Action","Handling"
"Add Sitemap","Legg til sidekart"
"Always","Alltid"
"Daily","Daglig"
"Edit Sitemap","Redigere sidekart"
"Enabled","Aktivert"
"Error Email Sender","Feil Epost Sender"
"Error Email Template","Feil Epost Mal"
"Filename","Filnavn"
"Frequency","Frekvens"
"Generate","Generere"
"Hourly","Hver time"
"Link for Google","Link til Google"
"Monthly","Månedlig"
"Never","Aldri"
"New Sitemap","Nytt sidekart"
"Path","Sti"
"Priority","Prioritet"
"Products Options","Produktalternativer"
"Sitemap","Sidekart"
"Start Time","Starttid"
"Store View","Butikkvisning"
"This sitemap no longer exists.","Dette sidekartet finnes ikke lenger."
"Weekly","Ukentlig"
"Yearly","Årlig"
