"Add Your Review","Legg til produktanmeldelse"
"All Reviews","Alle produktanmeldelser"
"Allow Guests to Write Reviews","Tillat gjester å skrive produktanmeldelser"
"Approved","Godkjent"
"Are you sure you want to do this?","Er du sikker på at du vil gjøre dette?"
"Are you sure?","Er du sikker?"
"Average Customer Rating","Gjennomsnittlig kundevurdering"
"Average Customer Rating:","Gjennomsnittlig kundevurdering:"
"Back","Tilbake"
"Back to My Reviews","Tilbake til produktanmeldelser"
"Back to Product Reviews","Tilbake til produktanmeldelser"
"Be the first to review this product","Bli den første til å omtale produktet"
"Customer","Kunde"
"Delete","Slett"
"Guest","Gjest"
"My Product Reviews","Mine produktomtaler"
"My Recent Reviews","Mine siste produktanmeldelser"
"Name","Navn"
"New Review","Ny anmeldelse"
"Nickname","Kallenavn"
"Not Approved","Ikke godkjent"
"Pending","Ventende"
"Price","Pris"
"Product","Produkt"
"Product Name","Produktnavn"
"Product Rating","Produktvurdering"
"Product Rating:","Produktvurdering:"
"Product Reviews","Produktomtaler"
"Products Reviews","Produktomtaler"
"Qty","Antall"
"Review","Omtale"
"Review Details","Se gjennom detaljene"
"Reviews","Produktomtaler"
"SKU","Varenummer"
"Save Review","Lagre anmeldelse"
"Submit Review","Legg til omtale"
"Summary Rating","Sammendrag rating"
"Summary of Review","Sammendrag av omtale"
"Title","Tittel"
"Update Status","Oppdater status"
"View Details","Vis detaljer"
"Websites","Nettsider"
"Write Your Own Review","Skriv din egen produktanmeldelse"
"You have submitted no reviews.","Du har ikke skrevet noen produktomtaler."
"You're reviewing:","Du omtaler:"
