"Active","Aktiivinen"
"Add New Attribute","Lisää uusi attribuutti"
"Are you sure?","Oletko varma?"
"Attribute","Ominaisuus"
"Attribute Set","Attribuuttiryhmä"
"Attributes","Attribuutit"
"Available Products","Saatavilla olevat tuotteet"
"Catalog","Katalogi"
"Confirm","Vahvista"
"Delete","Poista"
"Expires","Vanhentuu"
"Google Base Items","Google Base -kohteet"
"Items","Tuotteet"
"Manage Attributes","Hallinnoi ominaisuuksia"
"New Item Type","Uusi kohteen tyyppi"
"No","Ei"
"Product Name","Tuotenimi"
"Remove","Poista"
"Synchronize","Synkronoi"
"Yes","Kyllä"
