"A block identifier with the same properties already exists in the selected store.","選択した店舗には同じブロック識別子のブロックが存在しています。"
"Action","アクション"
"Add New Block","新規ブロック追加"
"Add New Page","新規ページの追加"
"All Countries","全ての国"
"Anchor Custom Text","アンカーカスタムテキスト"
"Anchor Custom Title","アンカーカスタムタイトル"
"Block","ブロック"
"Block Information","ブロック情報"
"Block Title","ブロックタイトル"
"CMS","コンテンツ管理"
"CMS Home Page","CMSホームページ"
"CMS No Cookies Page","Cookie無効時ページ"
"CMS No Route Page","CMSエラーページ"
"CMS Page","CMSページ"
"CMS Page Link","CMSページリンク"
"CMS Page Link Block Template","CMSページリンクブロックテンプレート"
"CMS Page Link Inline Template","CMSページリンクインラインテンプレート"
"CMS Static Block","静的ブロック"
"CMS Static Block Default Template","静的ブロックデフォルトテンプレート"
"Collapse All","すべて折りたたむ"
"Content","コンテンツ"
"Content Heading","コンテンツヘッダ"
"Content Management","コンテンツ管理"
"Contents of a Static Block","静的ブロックのコンテンツ"
"Custom Design","カスタムデザイン"
"Custom Layout","カスタムレイアウト"
"Custom Theme","カスタムテーマ"
"Customer Tax Class Information","顧客課税区分情報"
"Date Created","作成日付"
"Delete Block","ブロックの削除"
"Delete File","ファイルを削除"
"Delete Folder","フォルダを削除"
"Delete Page","ページの削除"
"Description","概要"
"Design","デザイン"
"Disabled","無効"
"Disabled Completely","完全に無効にする"
"Disabled by Default","標準で無効"
"Edit Block","ブロックを編集"
"Edit Block '%s'","'%s'ブロックを編集"
"Edit Page","ページの編集"
"Edit Page '%s'","'%s'ページを編集"
"Enable WYSIWYG Editor","WYSIWYGエディタを有効にする"
"Enabled","有効"
"Enabled by Default","標準で有効"
"Expand All","すべて展開する"
"General Information","全般情報"
"Go to Home Page","ホームページへ"
"Home","ホーム"
"Identifier","識別子"
"If empty, the Page Title will be used","空白の場合はページタイトルが使用されます（日本語は正しく処理されません）"
"Insert File","ファイル挿入"
"Keywords","キーワード"
"Last Modified","最終更新日"
"Layout","レイアウト"
"Layout Update XML","レイアウトXMLを更新する"
"Link to a CMS Page","CMSページにリンク"
"Manage Pages","ページ管理"
"Media Gallery","メディアギャラリー"
"Media Storage","メディアストレージ"
"Meta Data","メタデータ"
"Meta Description","メタ概要"
"Meta Keywords","メタキーワード"
"New Block","新規ブロック"
"New Folder Name:","新しいフォルダ名:"
"New Page","新しいページ"
"No files found","ファイルが見つかりません"
"Page Information","ページ情報"
"Page Status","ページステータス"
"Page Title","ページタイトル"
"Pages","ページ"
"Product Tax Class Information","商品税区分情報"
"Redirect to CMS-page if Cookies are Disabled","Cookieが無効の場合はCMSページにリダイレクトさせる。"
"Save Block","保存"
"Save Page","保存"
"Select Block...","選択ブロック..."
"Select Page...","選択ページ..."
"Show Breadcrumbs for CMS Pages","CMSページにパンくずを表示する"
"Show Notice if JavaScript is Disabled","JavaScriptが無効の場合に警告を表示する。"
"Static Blocks","静的ブロック"
"Status","ステータス"
"Storage Root","ストレージルート"
"Store View","ストアビュー"
"Template","テンプレート"
"The page has been deleted.","ページを削除しました"
"This block no longer exists.","このブロックは存在していません。"
"This page no longer exists.","このページは存在していません。"
"Title","タイトル"
"URL Key","URLキー"
"WYSIWYG Options","WYSIWYGオプション"
"px.","ピクセル"
