"Actions","アクション"
"Active","アクティブ"
"Add New Rule","新規ルールの追加"
"Apply","適用"
"Apply Rules","ルールの反映"
"Attribute Set","属性セット"
"By Fixed Amount","固定量による"
"Catalog","カタログ"
"Catalog Price Rule","カタログ価格ルール"
"Catalog Price Rules","カタログ価格ルール"
"Category","カテゴリ"
"Conditions","条件"
"Conditions (leave blank for all products)","状態(すべての商品では空白に)"
"Conditions Combination","条件の組み合わせ"
"Customer Groups","顧客グループ"
"Date Expire","終了日"
"Date From","開始日"
"Date Start","開始日"
"Date To","終了日"
"Description","概要"
"Discount Amount","割引価格"
"Edit Rule","ルールの編集"
"Edit Rule '%s'","ルール編集 '%s'"
"Expiration Date","有効期限日"
"From Date","開始日"
"General Information","全般情報"
"Inactive","未アクティブ"
"New Rule","新しいルール"
"No","いいえ"
"Options","オプション"
"Priority","優先度"
"Product Attribute","商品属性"
"Promotions","プロモーション"
"Rule Information","ルール情報"
"Rule Name","ルール名"
"Save and Apply","保存と適用"
"Save and Continue Edit","保存して編集を続ける"
"Start Date","開始日"
"Status","ステータス"
"This rule no longer exists.","このルールは存在していません。"
"To Date","公開日"
"To Fixed Amount","固定量"
"Type","種別"
"Update product's %s %s: %s","商品更新 %s %s: %s"
"Website","ウェブサイト"
"Websites","ウェブサイト"
"Yes","はい"
