"Abandoned Carts","無効になったショッピングカート"
"Abandoned carts","無効になったショッピングカート"
"Action","アクション"
"Add to Cart","カートに入れる"
"Add to Compare","比較リストに入れる"
"Add to Wishlist","欲しい物リストに追加"
"Any","すべて"
"Applied Coupon","適用されたクーポン"
"Are you sure?","よろしいですか？"
"Bestsellers","ベストセラー"
"Bought from wishlists","ほしい物リストから購入済み"
"CSV","CSVファイル"
"Carts","カート"
"Compared Products Grid Template","商品比較グリッドテンプレート"
"Compared Products List Template","商品比較リストテンプレート"
"Coupons","クーポン"
"Coupons Usage Report","クーポン使用レポート"
"Created At","作成日"
"Current Month Starts","現在の月から開始"
"Customer","顧客"
"Customer Name","顧客名"
"Customer Tags","顧客のタグ"
"Customers","顧客"
"Customers Report","顧客のレポート"
"Customers Reviews","顧客のレビュー"
"Customers Tags","顧客のタグ"
"Customers by Number of Orders","顧客ごとの注文件数"
"Customers by Orders Total","顧客ごとの購入合計"
"Customers by number of orders","顧客ごとの注文件数"
"Customers by orders total","注文額合計順に顧客を並べ替え"
"Customers that have wishlist: %s%","ほしい物リストを持つ顧客: %s%"
"Dashboard","ダッシュボード"
"Day","日"
"Default Recently Compared Products Count","標準の最近比較された商品点数"
"Default Recently Viewed Products Count","標準の最近閲覧した商品点数"
"Description","概要"
"Detail","詳細"
"Downloads","ダウンロード"
"Email","Eメール"
"Empty Rows","空白行"
"Enable Reports","報告を有効にする"
"Excel XML","Excel形式XML"
"Filter","フィルタ"
"First Name","名"
"From","開始"
"General","全般"
"Guest","ゲスト様"
"Hits","ヒット"
"IP Address","IPアドレス"
"Invoiced","請求済"
"Items in Cart","点の商品"
"Last Name","姓"
"Last Review","最新のレビュー"
"Link","リンク"
"List of Products Recently Viewed by Visitor","訪問者に最近閲覧された商品のリスト"
"Low Stock","在庫薄"
"Low stock","在庫薄"
"Month","月"
"Most Viewed","最も閲覧された"
"Name","名前"
"New Accounts","新しいアカウント"
"No","いいえ"
"Number Added","追加された数"
"Number Fulfilled","番号化されたもの"
"Number Of Reviews","レビュー数"
"Number Purchased","購入数"
"Number Viewed","閲覧数"
"Number of Items","アイテム数"
"Number of New Accounts","新しいアカウント数"
"Number of Products to display","商品表示件数"
"Number of Reviews","レビュー数"
"Number of Total Tags","タグの合計数"
"Number of Unique Tags","ユニークタグ数"
"Number of Views","見られた回数"
"Number of items bought from a wishlist: %s","ほしい物リストから購入された商品数: %s"
"Number of times wishlists have been shared (emailed): %s","共有された(emailされた)ほしい物リストの数: %s"
"Number of wishlist conversions: %s","ほしい物リストコンバージョンの数: %s"
"Number of wishlist referrals: %s","参照されたほしい物リストの数: %s"
"Number of wishlists: %s","ほしい物リストの数: %s"
"Order Status","注文ステータス"
"Order Taxes Report Grouped by Tax Rate","注文税レポートを税率でグループ化する"
"Orders","注文"
"Out of stock","在庫切れ"
"Period","期間"
"Poducts Report","商品レポート"
"Popular Tags","ポピュラーなタグ"
"Popularity","人気"
"Price","価格"
"Product Name","商品名"
"Product Reviews","商品レビュー"
"Product SKU","商品SKU"
"Product Tags","商品タグ"
"Products","商品"
"Products Ordered","最近注文された商品"
"Products Report","商品レポート"
"Products Reviews","商品レビュー"
"Products Tags","商品のタグ"
"Products in carts","カート内の商品"
"Purchases","購入品"
"Quantity Ordered","注文された数量"
"Quantity of Items","商品の個数"
"Recently Compared","最近比較した商品"
"Recently Compared Products","最近比較した商品"
"Recently Viewed","最近閲覧した商品"
"Recently Viewed Products","最近見た製品"
"Recently Viewed/Compared Products","最近見られた/比較された商品"
"Refresh Lifetime Statistics","集計期間の統計を更新"
"Refresh Statistics","統計を更新"
"Refresh Statistics for the Last Day","昨日の統計を更新する"
"Refunds","返金"
"Report","レポート"
"Reports","レポート"
"Results","結果"
"Revenue","収入"
"Review","レビュー"
"Reviews","レビュー"
"Reviews for %s","%s のレビュー"
"Sales","セールス"
"Sales Report","セールスレポート"
"Search Query","検索クエリ"
"Search Terms","検索ワード"
"Select day of the month.","月の日を選択してください。"
"Shipping","配送"
"Shopping Cart","カート"
"Shopping Cart Price Rule","ショッピングカート価格ルール"
"Show Actual Values","実際の値を表示"
"Show Report","レポート表示"
"Show for Current","最新を表示"
"Specified","特定の"
"Statistics","統計"
"Stock Qty","在庫量"
"Submitted In","送信元"
"Submitted On","送信先"
"Subtotal","小計"
"Tag","タグ"
"Tag ""%s"" details","タグ ""%s"" 詳細"
"Tag Detail","タグ詳細"
"Tag Name","タグ名"
"Tags submitted to %s","%sに送信されたタグ"
"Tax","税"
"Title","タイトル"
"To","終了"
"Total","合計"
"Total Invoiced vs. Paid Report","請求額と支払額のレポート"
"Total Ordered Report","注文合計レポート"
"Total Refunded Report","返金レポート"
"Total Shipped Report","合計配送レポート"
"Total Tags","合計タグ数"
"Total invoiced","請求額合計"
"Total refunded","返金合計"
"Updated At","更新日"
"Viewed Products Grid Template","閲覧された商品グリッドテンプレート"
"Viewed Products List Template","閲覧の多い商品リストテンプレート"
"Visible In","表示先"
"Wishlist Report","ほしい物リストレポート"
"Wishlist vs. Regular Order","ほしい物リスト vs. 通常の注文"
"Wishlists","ほしい物リスト"
"Year","年"
"Year-To-Date Starts","開始日"
"Yes","はい"
"Your Recently Compared","最近比較した商品"
"Your Recently Viewed","最近みた商品"
