"Actions","動作"
"Active","激活"
"Add New Rule","添加新規則"
"Apply","套用"
"Apply Rules","應用規則"
"Attribute Set","屬性集"
"By Fixed Amount","固定金額"
"Catalog","目錄"
"Catalog Price Rule","目錄價格規則"
"Catalog Price Rules","目錄價格規則"
"Category","類別"
"Conditions","條件"
"Conditions (leave blank for all products)","條件(留空為所有商品) "
"Conditions Combination","條件組合"
"Customer Groups","客戶群組"
"Date Expire","有效期"
"Date From","從日期"
"Date Start","開始日期"
"Date To","到日期"
"Description","描述"
"Discount Amount","折扣金額"
"Edit Rule","編輯規則"
"Edit Rule '%s'","修改規則'%s' "
"Expiration Date","到期日期"
"From Date","開始日期"
"General Information","基本信息"
"ID","編號"
"Inactive","閒置"
"New Rule","新規則"
"No","否"
"Options","選項"
"Priority","優先級"
"Product Attribute","產品屬性"
"Promotions","促銷"
"Rule Information","規則信息"
"Rule Name","規則名稱"
"Save and Apply","儲存並套用"
"Save and Continue Edit","保存並繼續編輯"
"Start Date","開始日期"
"Status","狀態"
"This rule no longer exists.","此規則不再存在。"
"To Date","結束日期"
"To Fixed Amount","固定金額"
"Type","類別"
"Update product's %s %s: %s","感謝商品的%s %s: %s"
"Website","網站"
"Websites","網站"
"Yes","是"
