"Add Option","옵션 추가"
"Attribute Code","어트리뷰트 코드"
"Attribute Label","어트리뷰트 라벨"
"Attribute Properties","어트리뷰트 속성"
"Attribute object is undefined","어트리뷰트 오브젝트가 정의되지 않았습니다."
"Date","날짜"
"Decimal Number","소수"
"Default Value","기본값"
"Delete","삭제"
"Dropdown","드롭다운"
"Email","이메일 주소"
"Integer Number","정수형숫자"
"Invalid date","잘못된 날짜"
"Letters","문자"
"Letters (a-z, A-Z) or Numbers (0-9)","영문 대소문자나 숫자"
"Multiple Select","다중선택"
"No","아니오"
"None","없음"
"Required","필수"
"System","시스템"
"Text Area","텍스트 영역"
"Text Field","텍스트 필드"
"Unique Value","고유한 값"
"Unique Value (not shared with other products)","고유한 값(다른 상품과 공유하지 않음)"
"Values Required","필수 입력 항목"
"Yes","네"
"Yes/No","네/아니오"
