"Cron (Scheduled Tasks) - all the times are in minutes","Cron (Tareas Programadas) - todos los tiempos están en minutos"
"Daily","Diariamente"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","Para asegurar que se generen URL correctas durante la ejecución del cron asegúrese que las URL base Seguras e Inseguras están explicitamente establecidas."
"Hourly","Cada Hora"
"Invalid callback: %s::%s does not exist","Llamada Incorrecta: %s::%s no existe"
"Invalid model/method definition, expecting ""model/class::method"".","Definicion de modelo/método incorrecto, se esperaba ""model/class::method""."
"Monthly","Mensualmente"
"No callbacks found","No se encontraron llamadas"
"Weekly","Semanalmente"
