"Allow Qty Below 0","Permitir Cantidad menor que 0"
"Allow Qty Below 0 and Notify Customer","Permitir Cantidad menor que 0 y notificar al cliente"
"Backorders","Pedidos Pendientes"
"By Fixed value","Por valor fijo"
"By Percentage","Por Porcentaje"
"Catalog Inventory","Inventario Catálogo"
"Decrease Stock When Order is Placed","Disminuye la existencia cuando se confirma el pedido"
"In Stock","En Existencia"
"Inventory","Inventario"
"Inventory API","API de Inventario"
"Inventory Section","Sección de Inventario"
"Manage Stock","Administrar Inventario"
"Maximum Qty Allowed in Shopping Cart","Máxima Cantidad permitido en el carro de compra"
"Minimum Qty Allowed in Shopping Cart","Mínima Cantidad permitida en el carro de compra"
"No Backorders","Sin Pedidos Pendientes"
"Notify for Quantity Below","Notifique Baja Cantidad"
"Out of Stock","Sin Existencia"
"Product Name","Nombre del Producto"
"Product Stock Options","Opciones de Existencia de Producto"
"Qty","Cant."
"Retrieve stock data","Recuperar datos de existencia"
"Retrieve stock data by product ids","Recuperar datos de existencia por ID de producto"
"Rule price","Regla de Precio"
"Set Items' Status to be In Stock When Order is Cancelled","Configurar estado del Artículo para figurar en existencia cuando el pedido es cancelado"
"Stock Options","Opciones de Existencia"
"The maximum quantity allowed for purchase is %s.","La cantidad maxima para la compra es %s."
"The minimum quantity allowed for purchase is %s.","La cantidad mínima para la compra es %s."
"The requested quantity for ""%s"" is not available.","La cantidad solicitada para ""%s"" no está disponible."
"This product is currently out of stock.","El producto actualmente se encuentra sin existencia."
"To Fixed Value","A Valor Fijo"
"To Percentage","A Porcentaje"
"Update product stock data","Actualizar datos de existencia del producto"
"Update the Product","Actualizar el Producto"
