"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Aviso</strong>: El Captcha es sensible al uso de mayúsculas y minúsculas."
"After number of attempts to login","Tras varios intentos de iniciar sesión"
"Always","Siempre"
"CAPTCHA Timeout (minutes)","Tiempo de expiración del CAPTCHA (en minutos)"
"Case Sensitive","Distingue mayúsculas y minúsculas"
"Displaying Mode","Modo de visualización"
"Enable CAPTCHA in Admin","Habilitar el CAPTCHA en Administrador"
"Font","Fuente"
"Forms","Formularios"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Si se especifica 0, el CAPTCHA siempre estará disponible en el formulario de inicio de sesión."
"Incorrect CAPTCHA.","CAPTCHA incorrecto."
"Number of Symbols","Número de símbolos"
"Number of Unsuccessful Attempts to Login","Número de intentos fallidos de iniciar sesión"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Especifique un máximo de 8 símbolos. Se permiten intervalos (por ejemplo 3-5)"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Utilice solo letras (a-z o A-Z) o números (0-9) en este campo. No se permiten espacios ni otros caracteres.<br />Los caracteres de apariencia semejante (por ejemplo ""i"", ""l"", ""1"") dificultan su reconocimiento por parte del cliente."
"Reload captcha","Recargar captcha"
"Symbols Used in CAPTCHA","Símbolos utilizados en el CAPTCHA"
