"A block identifier with the same properties already exists in the selected store.","Un identificador de bloque con las mismas propiedades ya existe en el almacén seleccionado."
"Action","Acción"
"Add New Block","Agregar nuevo bloque"
"Add New Page","Añadir nueva página"
"All Countries","Todos los países"
"Anchor Custom Text","Ancla Texto personalizado"
"Anchor Custom Title","Anclar título personalizado"
"Block","Bloquear"
"Block Information","Información de bloque"
"Block Title","Título de bloque"
"CMS Home Page","Página de inicio de CMS"
"CMS No Cookies Page","CMS no hay página de Cookies"
"CMS No Route Page","CMS ninguna página de ruta (error 404)"
"CMS Page","Página CMS"
"CMS Page Link","Enlace a la página CMS"
"CMS Page Link Block Template","Plantilla en bloque de la página de enlaces del CMS"
"CMS Page Link Inline Template","Plantilla en línea de la página de enlaces del CMS"
"CMS Static Block","Bloque estático CMS"
"CMS Static Block Default Template","Bloque estático - Standard Template"
"Collapse All","Contraer todo"
"Content","Contenido"
"Content Heading","Título contenido"
"Content Management","Gestión de contenidos"
"Contents of a Static Block","Contenidos en un bloque estático"
"Custom Design","Diseño personalizado"
"Custom Layout","Diseño personalizado"
"Custom Theme","Tema personalizado"
"Delete Block","Eliminar bloque"
"Delete File","Eliminar archivo"
"Delete Folder","Eliminar carpeta"
"Delete Page","Eliminar página"
"Description","Descripción"
"Design","Diseño"
"Disabled","Deshabilitado"
"Disabled Completely","Totalmente desactivado"
"Disabled by Default","Deshabilitado por defecto"
"Edit Block","Editar bloque"
"Edit Block '%s'","Editar Bloque '%s'"
"Edit Page","Editar página"
"Edit Page '%s'","Editar Página '%s'"
"Enable WYSIWYG Editor","Habilitar el editor WYSIWYG"
"Enabled","Habilitado"
"Enabled by Default","Activado por defecto"
"Expand All","Abrir todos"
"General Information","Información general"
"Go to Home Page","Ir a la página de inicio"
"Home","Inicio"
"ID","Número de Identificación (ID)"
"Identifier","Identificador"
"If empty, the Page Title will be used","Si está vacío, se utilizará el título de la página"
"Insert File","Insertar archivo"
"Keywords","Palabras claves"
"Layout","Diseño"
"Layout Update XML","Actualización de diseño XML"
"Link to a CMS Page","Enlace a la página CMS"
"Manage Pages","Administrar páginas"
"Media Gallery","Galería de medios"
"Media Storage","Almacenamiento de medios"
"Meta Data","Meta Tags"
"Meta Description","Meta descripción"
"Meta Keywords","Meta palabras claves"
"New Block","Nuevo bloque"
"New Folder Name:","Nuevo nombre de carpeta:"
"New Page","Nueva Página"
"No files found","No se encontraron archivos"
"Page Information","Página de información"
"Page Status","Estado"
"Page Title","Título de página"
"Pages","Páginas"
"Redirect to CMS-page if Cookies are Disabled","Redirigir a la página de CMS si las Cookies están desactivadas"
"Save Block","Guardar Bloque"
"Save Page","Guardar página"
"Select Block...","Seleccionar el bloque..."
"Select Page...","Seleccione la página..."
"Show Breadcrumbs for CMS Pages","Mostrar Breadcrumbs para páginas del CMS"
"Show Notice if JavaScript is Disabled","Mostrar aviso si JavaScript está desactivado"
"Static Blocks","Bloques estáticos"
"Status","Estado"
"Storage Root","Raíz de almacenamiento"
"Store View","Vista de la tienda"
"Template","Plantilla"
"The page has been deleted.","La página se ha eliminado."
"This block no longer exists.","Este bloque ya no existe."
"This page no longer exists.","Esta página ya no existe."
"Title","Título"
"URL Key","Clave de enlace"
"WYSIWYG Options","Opciones WYSIWYG"
