"Actions","Acciones"
"Are you sure?","¿Está seguro(a)?"
"Date Added","Fecha Añadido"
"Last Update","Última Actualización"
"Mark as Read","Marcar como Leído"
"Mark as read","Marcar como leído"
"Message","mensaje"
"Messages Inbox","Mensajes en Carpeta de Entrada"
"Notifications","Notificaciones"
"Please select messages.","Por favor selecciona mensajes."
"Read Details","Leer Detalles"
"Remove","Remover"
"Severity","Severidad"
"Show List","Mostrar Lista"
"Show Toolbar","Mostrar Barra de Herramientas"
"The message has been removed.","El mensaje ha sido removido."
"Update Frequency","Frecuencia de Actualización"
"Use HTTPS to Get Feed","Usar HTTPS Para Obtener Feed"
"Wrong message type","Mensaje de tipo equivocado"
"critical","crítico"
"major","mayor"
"minor","menor"
"notice","noticia"
