"Add Secret Key to URLs","საიდუმლო გასაღების დამატება URL-ზე"
"Add Store Code to Urls","მაღაზიის კოდის დამატება URL-ზე"
"Block with name ""%s"" already exists","ბლოკი სახელით ""%s"" უკვე არსებობს"
"Can't retrieve request object","მოთხოვნის ობიექტი ვერ მოიძებნა"
"Sender Name","გამგზავნის სახელი"
